==3912== NVPROF is profiling process 3912, command: ./maud_stream.exe -B 1024 -N 100000
==3912==  STREAM Benchmark implementation in CUDA
 Array size (single precision)=100000
 using 1024 threads per block, 98 blocks
Function      Rate (MB/s)   Avg time
Copy:      55154.79394498   0.00001450
Scale:     55676.04691813   0.00001437
Add:       82321.77401726   0.00001458
Triad:     81527.57458897   0.00001472
Profiling application: ./maud_stream.exe -B 1024 -N 100000
==3912== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Device","Context","Stream","System","Name","Correlation_ID"
ms,us,,,,,,,,B,B,,,,,,
509.573746,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7608
509.588242,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7615
509.602737,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7623
509.617201,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7629
509.632017,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7636
509.646513,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7643
509.673009,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7651
509.686833,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7657
509.700913,2.303000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7664
509.732880,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7671
509.748656,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7679
509.763024,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7685
509.777616,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7692
509.792176,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7699
509.807696,2.399000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7707
509.821839,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7713
509.836239,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7720
509.850639,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7727
509.865743,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7735
509.880111,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7741
509.894639,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7748
509.909135,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7755
509.924366,2.496000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7763
509.938894,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7769
509.953390,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7776
509.967822,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7783
509.982414,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7791
510.009390,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7797
510.023822,2.271000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7804
510.037965,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7811
510.052333,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7819
510.066413,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7825
510.080845,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7832
510.094861,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7839
510.109133,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7847
510.122733,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7853
510.136940,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7860
510.151692,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7867
510.166092,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7875
510.179852,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7881
510.194220,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7888
510.208364,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7895
510.223308,2.336000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7903
510.237132,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7909
510.251211,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7916
510.272043,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7923
510.287403,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7931
510.301259,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7937
510.315531,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7944
510.329771,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7951
510.344011,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7959
510.358442,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7965
510.372522,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",7972
510.386570,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",7979
510.402890,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",7987
510.417258,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",7993
510.431242,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8000
510.445386,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8007
510.459849,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8015
510.473769,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8021
510.487977,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8028
510.502057,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8035
510.516649,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8043
510.530793,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8049
510.544873,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8056
510.559497,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8063
510.573736,2.464000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8071
510.587848,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8077
510.601864,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8084
510.616264,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8091
510.630920,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8099
510.645032,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8105
510.659208,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8112
510.673447,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8119
510.688359,2.560000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8127
510.702439,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8133
510.719751,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8140
510.734727,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8147
510.749319,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8155
510.763719,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8161
510.777958,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8168
510.792166,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8175
510.806886,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8183
510.821670,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8189
510.835846,2.336000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8196
510.849926,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8203
510.864806,2.464000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8211
510.878886,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8217
510.892965,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8224
510.907461,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8231
510.922341,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8239
510.936645,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8245
510.950757,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8252
510.965189,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8259
510.979877,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8267
510.994084,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8273
511.008388,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8280
511.022916,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8287
511.037252,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8295
511.051268,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8301
511.065732,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8308
511.079908,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8315
511.094660,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8323
511.108675,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8329
511.130275,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8336
511.144227,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8343
511.158627,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8351
511.173027,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8357
511.187203,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8364
511.201251,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8371
511.215842,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8379
511.230082,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8385
511.244002,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8392
511.258050,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8399
511.272226,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8407
511.286242,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8413
511.300450,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8420
511.314658,2.399000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8427
511.329185,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8435
511.342945,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8441
511.357313,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8448
511.371393,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8455
511.385857,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8463
511.399873,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8469
511.421697,2.239000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8476
511.435936,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8483
511.450400,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8491
511.464320,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8497
511.480864,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8504
511.495136,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8511
511.509824,2.432000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8519
511.526752,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8525
511.541087,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8532
511.555327,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8539
511.570591,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8547
511.584351,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8553
511.598303,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8560
511.612447,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8567
511.626751,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8575
511.641054,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8581
511.655262,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8588
511.669406,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8595
511.683902,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8603
511.698046,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8609
511.712542,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8616
511.730430,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8623
511.745182,2.431000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8631
511.759069,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8637
511.777853,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8644
511.791933,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8651
511.806621,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8659
511.820509,2.208000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8665
511.834653,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8672
511.849053,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8679
511.863388,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8687
511.877404,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8693
511.891164,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8700
511.905404,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8707
511.920764,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8715
511.934588,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8721
511.948604,2.304000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8728
511.962587,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8735
511.977659,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8743
511.991643,7.488000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8749
512.010811,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8756
512.024987,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8763
512.039739,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8771
512.062715,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8777
512.076986,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8784
512.091130,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8791
512.105786,2.400000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Triad(float*, float*, float*, float, int)",8799
512.119962,2.240000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Copy(float*, float*, int)",8805
512.134010,2.272000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Scale(float*, float*, float, int)",8812
512.147994,2.368000,98,1,1,1024,1,1,8,0,0,"Tesla P100-PCIE-16GB (0)","1","7",,"STREAM_Add(float*, float*, float*, int)",8819
