Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
27    27    1527261228071117359    3.788720    3.653409    3.659128    1.000000    1.000000    1.000000    2.960042    2.960042    2.925191
28    28    1527261228344769875    3.783919    3.653439    3.654269    1.000000    1.000000    1.000000    2.958836    2.958836    2.926262
29    29    1527261228619834971    3.778777    3.652818    3.635503    1.000000    1.000000    1.000000    2.957667    2.957667    2.925093
30    30    1527261228895167441    3.773857    3.652119    3.631973    1.000000    1.000000    1.000000    2.956345    2.956345    2.918232
31    31    1527261229168320666    3.770223    3.652403    3.660949    1.000000    1.000000    1.000000    2.956182    2.956182    2.951270
32    32    1527261229442435306    3.766402    3.652269    3.648109    1.000000    1.000000    1.000000    2.954970    2.954970    2.917447
33    33    1527261229716178864    3.762968    3.652293    3.653054    1.000000    1.000000    1.000000    2.954283    2.954283    2.932292
34    34    1527261229989923338    3.759736    3.652315    3.653042    1.000000    1.000000    1.000000    2.953606    2.953606    2.931256
35    35    1527261230263844686    3.756619    3.652268    3.650683    1.000000    1.000000    1.000000    2.953257    2.953257    2.941403
36    36    1527261230537894202    3.753626    3.652177    3.648976    1.000000    1.000000    1.000000    3.034403    3.034403    5.871961
37    37    1527261230811166343    3.751083    3.652370    3.659356    1.000000    1.000000    1.000000    3.031850    3.031850    2.939765
38    38    1527261231085524941    3.748282    3.652173    3.644865    1.000000    1.000000    1.000000    3.029305    3.029305    2.935301
39    39    1527261231358802375    3.746005    3.652354    3.659285    1.000000    1.000000    1.000000    3.026531    3.026531    2.920929
40    40    1527261231632603265    3.743662    3.652353    3.652289    1.000000    1.000000    1.000000    3.024134    3.024134    2.930670
41    41    1527261231907040238    3.741221    3.652144    3.643824    1.000000    1.000000    1.000000    3.021950    3.021950    2.934779
42    42    1527261232180643587    3.739168    3.652210    3.654926    1.000000    1.000000    1.000000    3.020174    3.020174    2.947296
43    43    1527261232454748269    3.737051    3.652118    3.648241    1.000000    1.000000    1.000000    3.018672    3.018672    2.955659
44    44    1527261232727492870    3.735452    3.652442    3.666434    1.000000    1.000000    1.000000    3.017044    3.017044    2.946749
45    45    1527261233000895804    3.733725    3.652557    3.657605    1.000000    1.000000    1.000000    3.015297    3.015297    2.938341
46    46    1527261233274586778    3.731987    3.652583    3.653756    1.000000    1.000000    1.000000    3.013518    3.013518    2.933436
47    47    1527261233548483835    3.730263    3.652550    3.651007    1.000000    1.000000    1.000000    3.011865    3.011865    2.935862
48    48    1527261233822670975    3.728529    3.652437    3.647144    1.000000    1.000000    1.000000    3.010064    3.010064    2.925549
49    49    1527261234096112158    3.727073    3.652531    3.657094    1.000000    1.000000    1.000000    3.008496    3.008496    2.933121
50    50    1527261234369223384    3.725765    3.652711    3.661512    1.000000    1.000000    1.000000    3.007217    3.007217    2.944423
51    51    1527261234642825442    3.724377    3.652876    3.654943    1.000000    1.000000    1.000000    3.006033    3.013629    2.946769
52    52    1527261234916396624    3.723051    3.652872    3.655356    1.000000    1.000000    1.000000    3.004511    3.019890    2.926825
53    53    1527261235190095724    3.721741    3.653020    3.653647    1.000000    1.000000    1.000000    3.003123    3.024290    2.930949
54    54    1527261235464155072    3.720390    3.652913    3.648845    1.000000    1.000000    1.000000    3.001722    3.027922    2.927537
55    55    1527261235738803835    3.718942    3.652562    3.641014    1.000000    1.000000    1.000000    3.000428    3.031053    2.930783
56    56    1527261236012650059    3.717741    3.652477    3.651684    1.000000    1.000000    1.000000    2.999528    3.034248    2.950050
57    57    1527261236287141490    3.716428    3.652362    3.643101    1.000000    1.000000    1.000000    2.998286    3.036799    2.928926
58    58    1527261236561082005    3.715290    3.652497    3.650428    1.000000    1.000000    1.000000    2.997317    3.039412    2.942091
59    59    1527261236834423814    3.714327    3.652711    3.658423    1.000000    1.000000    1.000000    2.996385    2.984299    2.942243
60    60    1527261237107798830    3.713390    3.652649    3.657979    1.000000    1.000000    1.000000    2.995529    2.985966    2.944940
61    61    1527261237381083389    3.712503    3.652892    3.659190    1.000000    1.000000    1.000000    2.995120    2.987851    2.970519
62    62    1527261237654730280    3.711565    3.652879    3.654344    1.000000    1.000000    1.000000    2.994698    2.989388    2.968976
63    63    1527261237928592921    3.710611    3.652779    3.651466    1.000000    1.000000    1.000000    3.041264    3.050322    5.927395
64    64    1527261238201679896    3.709851    3.652997    3.661837    1.000000    1.000000    1.000000    3.040206    3.052071    2.973386
65    65    1527261238475539954    3.708953    3.652952    3.651500    1.000000    1.000000    1.000000    3.039068    3.053619    2.966274
66    66    1527261238749623843    3.708036    3.652824    3.648518    1.000000    1.000000    1.000000    3.037747    3.054551    2.952009
67    67    1527261239023501901    3.707188    3.652594    3.651260    1.000000    1.000000    1.000000    3.036525    3.055319    2.955841
68    68    1527261239296631460    3.706514    3.652751    3.661266    1.000000    1.000000    1.000000    3.035402    3.056033    2.960013
69    69    1527261239570250392    3.705764    3.652698    3.654718    1.000000    1.000000    1.000000    3.034462    3.056916    2.970482
70    70    1527261239843461826    3.705114    3.652784    3.660169    1.000000    1.000000    1.000000    3.033337    3.057544    2.955586
71    71    1527261240116614843    3.704493    3.653042    3.660952    1.000000    1.000000    1.000000    3.032102    3.058038    2.945433
72    72    1527261240389792944    3.703885    3.653325    3.660616    1.000000    1.000000    1.000000    3.030972    3.058831    2.950592
73    73    1527261240663581293    3.703181    3.653144    3.652456    1.000000    1.000000    1.000000    3.029940    3.059389    2.955633
74    74    1527261240937309267    3.702506    3.653071    3.653262    1.000000    1.000000    1.000000    3.028966    3.059813    2.957915
75    75    1527261241211323866    3.701798    3.652937    3.649441    1.000000    1.000000    1.000000    3.027873    3.060169    2.947044
76    76    1527261241484868632    3.701192    3.653091    3.655709    1.000000    1.000000    1.000000    3.026828    3.060860    2.948431
77    77    1527261241758084066    3.700659    3.653111    3.660115    1.000000    1.000000    1.000000    3.025699    3.061150    2.939669
78    78    1527261242031289666    3.700142    3.653230    3.660247    1.000000    1.000000    1.000000    3.024836    3.061794    2.958278
79    79    1527261242304452142    3.699646    3.653738    3.660825    1.000000    1.000000    1.000000    3.024222    3.062834    2.976247
80    80    1527261242578442699    3.699021    3.654096    3.649761    1.000000    1.000000    1.000000    3.023107    3.063186    2.935141
81    81    1527261242852278339    3.698438    3.653913    3.651826    1.000000    1.000000    1.000000    3.022273    3.063267    2.955565
82    82    1527261243125793356    3.697923    3.654074    3.656106    1.000000    1.000000    1.000000    3.021340    3.063838    2.945696
83    83    1527261243408422016    3.695937    3.651703    3.538212    1.000000    1.000000    1.000000    3.019171    3.061989    2.846877
84    84    1527261243683283029    3.695247    3.651405    3.638202    1.000000    1.000000    1.000000    3.018556    3.062711    2.967725
85    85    1527261243957814042    3.694625    3.651242    3.642576    1.000000    1.000000    1.000000    3.018204    3.063653    2.988697
86    86    1527261244232139807    3.694051    3.651168    3.645301    1.000000    1.000000    1.000000    3.017310    3.005006    2.941488
87    87    1527261244505855781    3.693584    3.651050    3.653422    1.000000    1.000000    1.000000    3.016621    3.005355    2.957321
88    88    1527261244779639130    3.693118    3.651204    3.652523    1.000000    1.000000    1.000000    3.015950    3.005803    2.957572
89    89    1527261245052494565    3.692802    3.651316    3.664944    1.000000    1.000000    1.000000    3.015319    3.006576    2.959593
90    90    1527261245326251997    3.692359    3.651328    3.652869    1.000000    1.000000    1.000000    3.047285    3.065800    5.893075
91    91    1527261245599831930    3.691951    3.651556    3.655239    1.000000    1.000000    1.000000    3.046474    3.066581    2.973453
92    92    1527261245873740445    3.691504    3.651475    3.650854    1.000000    1.000000    1.000000    3.045556    3.066873    2.962058
93    93    1527261246147085212    3.691149    3.651677    3.658384    1.000000    1.000000    1.000000    3.044725    3.067129    2.968156
94    94    1527261246420456895    3.690797    3.651510    3.658023    1.000000    1.000000    1.000000    3.043871    3.067473    2.964257
95    95    1527261246695104117    3.690272    3.651179    3.641034    1.000000    1.000000    1.000000    3.042748    3.067445    2.937510
96    96    1527261246968681425    3.689907    3.651209    3.655274    1.000000    1.000000    1.000000    3.041740    3.067694    2.945880
97    97    1527261247241982400    3.689589    3.651368    3.658970    1.000000    1.000000    1.000000    3.040887    3.068160    2.958888
98    98    1527261247515053668    3.689309    3.651665    3.662048    1.000000    1.000000    1.000000    3.040042    3.068815    2.957836
99    99    1527261247788472351    3.688987    3.651671    3.657395    1.000000    1.000000    1.000000    3.039118    3.069121    2.948434
100    100    1527261248067687270    3.687891    3.650044    3.581471    1.000000    1.000000    1.000000    3.037626    3.068012    2.892743
101    101    1527261248346144565    3.686918    3.648751    3.591215    1.000000    1.000000    1.000000    3.036235    3.067007    2.899428
102    102    1527261248624396236    3.685991    3.647505    3.593869    1.000000    1.000000    1.000000    3.034930    3.066521    2.905208
103    103    1527261248903152906    3.685017    3.646160    3.587358    1.000000    1.000000    1.000000    3.033599    3.065845    2.900160
104    104    1527261249181851409    3.684069    3.644927    3.588107    1.000000    1.000000    1.000000    3.032323    3.065301    2.903087
105    105    1527261249460512454    3.683145    3.643861    3.588589    1.000000    1.000000    1.000000    3.031057    3.064670    2.901618
106    106    1527261249738860125    3.682278    3.642666    3.592629    1.000000    1.000000    1.000000    3.029723    3.063450    2.891768
107    107    1527261250017734586    3.681361    3.641503    3.585843    1.000000    1.000000    1.000000    3.028325    3.062466    2.882609
108    108    1527261250296619548    3.680460    3.640193    3.585708    1.000000    1.000000    1.000000    3.026952    3.061215    2.882586
109    109    1527261250575669300    3.679556    3.638680    3.583590    1.000000    1.000000    1.000000    3.025588    3.059917    2.880755
110    110    1527261250855236218    3.678606    3.637042    3.576961    1.000000    1.000000    1.000000    3.024258    3.058587    2.882090
111    111    1527261251134325845    3.677730    3.635506    3.583078    1.000000    1.000000    1.000000    3.049556    3.115658    5.784733
112    112    1527261251412494058    3.676981    3.634312    3.594947    1.000000    1.000000    1.000000    3.048099    3.113984    2.888583
113    113    1527261251691345936    3.676164    3.632994    3.586133    1.000000    1.000000    1.000000    3.046781    3.053696    2.901548
114    114    1527261251970636271    3.675310    3.631357    3.580503    1.000000    1.000000    1.000000    3.045462    3.052151    2.898990
115    115    1527261252248637817    3.674621    3.630265    3.597102    1.000000    1.000000    1.000000    3.044182    3.050790    2.900121
116    116    1527261252527484362    3.673847    3.629010    3.586202    1.000000    1.000000    1.000000    3.042718    3.049235    2.876898
117    117    1527261252806808030    3.673032    3.627577    3.580076    1.000000    1.000000    1.000000    3.041447    3.047997    2.896564
118    118    1527261253085471450    3.672305    3.626121    3.588559    1.000000    1.000000    1.000000    3.040048    3.046321    2.878796
119    119    1527261253363891204    3.671619    3.624859    3.591699    1.000000    1.000000    1.000000    3.038684    3.044467    2.879972
120    120    1527261253642984207    3.670869    3.623314    3.583035    1.000000    1.000000    1.000000    3.037503    3.043287    2.899109
121    121    1527261253922125084    3.670126    3.621742    3.582420    1.000000    1.000000    1.000000    3.036322    3.042263    2.896856
122    122    1527261254200604588    3.669468    3.620352    3.590929    1.000000    1.000000    1.000000    3.035063    3.040900    2.884772
123    123    1527261254480446088    3.668673    3.618766    3.573451    1.000000    1.000000    1.000000    3.033570    3.038821    2.854820
124    124    1527261254759151258    3.668013    3.617463    3.588021    1.000000    1.000000    1.000000    3.032194    3.036925    2.865351
125    125    1527261255037848844    3.667365    3.616238    3.588119    1.000000    1.000000    1.000000    3.030830    3.035220    2.863968
126    126    1527261255316558889    3.666726    3.614887    3.587958    1.000000    1.000000    1.000000    3.029674    3.033955    2.887230
127    127    1527261255595343184    3.666090    3.613432    3.587003    1.000000    1.000000    1.000000    3.028587    3.032988    2.893563
128    128    1527261255874531978    3.665421    3.611871    3.581806    1.000000    1.000000    1.000000    3.027508    3.031629    2.892480
129    129    1527261256153523230    3.664783    3.610351    3.584342    1.000000    1.000000    1.000000    3.049415    3.088751    5.812935
130    130    1527261256432117900    3.664196    3.609151    3.589444    1.000000    1.000000    1.000000    3.048128    3.087676    2.884230
131    131    1527261256710547529    3.663635    3.607954    3.591572    1.000000    1.000000    1.000000    3.047161    3.086978    2.923011
132    132    1527261256989422199    3.663038    3.606559    3.585840    1.000000    1.000000    1.000000    3.046018    3.085972    2.898420
133    133    1527261257269139741    3.662365    3.607317    3.575035    1.000000    1.000000    1.000000    3.044806    3.086840    2.887359
134    134    1527261257548193202    3.661768    3.606226    3.583543    1.000000    1.000000    1.000000    3.043646    3.085272    2.891614
135    135    1527261257827310954    3.661174    3.605033    3.582717    1.000000    1.000000    1.000000    3.042528    3.083350    2.894807
136    136    1527261258106528789    3.660579    3.603762    3.581433    1.000000    1.000000    1.000000    3.041373    3.082218    2.887731
137    137    1527261258385420125    3.660025    3.602418    3.585626    1.000000    1.000000    1.000000    3.040197    3.080667    2.882442
138    138    1527261258664620919    3.659449    3.601013    3.581652    1.000000    1.000000    1.000000    3.039030    3.079088    2.881439
139    139    1527261258943257214    3.658935    3.599514    3.588908    1.000000    1.000000    1.000000    3.037898    3.077513    2.883551
140    140    1527261259221985967    3.658420    3.598227    3.587717    1.000000    1.000000    1.000000    3.036905    3.018495    2.900548
141    141    1527261259501736260    3.657816    3.596630    3.574616    1.000000    1.000000    1.000000    3.035908    3.016970    2.898664
142    142    1527261259781619760    3.657208    3.595084    3.572915    1.000000    1.000000    1.000000    3.034908    3.015619    2.896087
143    143    1527261260060916637    3.656664    3.593546    3.580420    1.000000    1.000000    1.000000    3.033935    3.014185    2.897734
144    144    1527261260339625182    3.656181    3.592169    3.587978    1.000000    1.000000    1.000000    3.033000    3.012897    2.900912
145    145    1527261260618726767    3.655669    3.591020    3.582925    1.000000    1.000000    1.000000    3.031996    3.011908    2.889382
146    146    1527261260897371104    3.655206    3.589713    3.588804    1.000000    1.000000    1.000000    3.051178    3.068991    5.800516
147    147    1527261261175652358    3.654782    3.588430    3.593487    1.000000    1.000000    1.000000    3.050249    3.068093    2.915899
148    148    1527261261454309737    3.654330    3.586992    3.588636    1.000000    1.000000    1.000000    3.049251    3.066978    2.904244
149    149    1527261261733100115    3.653872    3.585610    3.586924    1.000000    1.000000    1.000000    3.048318    3.066201    2.911872
150    150    1527261262011487119    3.653456    3.585823    3.592122    1.000000    1.000000    1.000000    3.047350    3.066450    2.904672
151    151    1527261262290327288    3.653006    3.585725    3.586284    1.000000    1.000000    1.000000    3.046269    3.066177    2.886030
152    152    1527261262569267999    3.652553    3.585547    3.584991    1.000000    1.000000    1.000000    3.045311    3.066114    2.902448
153    153    1527261262847738128    3.652147    3.585621    3.591049    1.000000    1.000000    1.000000    3.044255    3.065821    2.885322
154    154    1527261263126184965    3.651748    3.585686    3.591350    1.000000    1.000000    1.000000    3.043367    3.065941    2.908922
155    155    1527261263404573636    3.651359    3.585756    3.592100    1.000000    1.000000    1.000000    3.042535    3.066224    2.915675
156    156    1527261263683639305    3.650918    3.585571    3.583386    1.000000    1.000000    1.000000    3.041721    3.066722    2.917059
157    157    1527261263962334016    3.650514    3.585617    3.588156    1.000000    1.000000    1.000000    3.040750    3.066890    2.890902
158    158    1527261264240584146    3.650152    3.585781    3.593889    1.000000    1.000000    1.000000    3.039777    3.067017    2.888534
159    159    1527261264519729773    3.649721    3.585756    3.582360    1.000000    1.000000    1.000000    3.038855    3.067300    2.894976
160    160    1527261264798787275    3.649302    3.585887    3.583491    1.000000    1.000000    1.000000    3.037955    3.067597    2.896589
161    161    1527261265077282404    3.648934    3.586040    3.590727    1.000000    1.000000    1.000000    3.037116    3.009944    2.904105
162    162    1527261265355834074    3.648567    3.585941    3.589998    1.000000    1.000000    1.000000    3.036249    3.010130    2.898087
163    163    1527261265635049660    3.648150    3.585848    3.581462    1.000000    1.000000    1.000000    3.035278    3.009696    2.879993
164    164    1527261265914184412    3.647745    3.585888    3.582499    1.000000    1.000000    1.000000    3.052107    3.067019    5.762360
165    165    1527261266192560874    3.647406    3.585791    3.592258    1.000000    1.000000    1.000000    3.051064    3.066645    2.881634
166    166    1527261266470643421    3.647094    3.585988    3.596055    1.000000    1.000000    1.000000    3.050117    3.067018    2.895072
167    167    1527261266750029422    3.646682    3.585972    3.579277    1.000000    1.000000    1.000000    3.049146    3.066886    2.890012
168    168    1527261267027959761    3.646391    3.586160    3.598024    1.000000    1.000000    1.000000    3.048297    3.067468    2.907488
169    169    1527261267306359598    3.646066    3.586165    3.591956    1.000000    1.000000    1.000000    3.047416    3.067884    2.900817
170    170    1527261267585280643    3.645704    3.586210    3.585244    1.000000    1.000000    1.000000    3.046319    3.067163    2.862964
171    171    1527261267863422522    3.645407    3.586467    3.595287    1.000000    1.000000    1.000000    3.045357    3.066900    2.883047
172    172    1527261268141910818    3.645086    3.586465    3.590815    1.000000    1.000000    1.000000    3.044452    3.067028    2.891184
173    173    1527261268420670196    3.644749    3.586743    3.587323    1.000000    1.000000    1.000000    3.043648    3.068083    2.906747
174    174    1527261268699460824    3.644413    3.586721    3.586921    1.000000    1.000000    1.000000    3.042683    3.068322    2.877374
175    175    1527261268978690617    3.644048    3.586584    3.581280    1.000000    1.000000    1.000000    3.041648    3.068308    2.863674
176    176    1527261269256995247    3.643757    3.586688    3.593185    1.000000    1.000000    1.000000    3.040902    3.068798    2.911486
177    177    1527261269535738291    3.643436    3.586699    3.587533    1.000000    1.000000    1.000000    3.040078    3.068858    2.896524
178    178    1527261269814545086    3.643114    3.586797    3.586713    1.000000    1.000000    1.000000    3.039169    3.068608    2.879776
179    179    1527261270093706463    3.642770    3.586753    3.582157    1.000000    1.000000    1.000000    3.038372    3.010270    2.898080
180    180    1527261270371754385    3.642511    3.586894    3.596502    1.000000    1.000000    1.000000    3.037624    3.010685    2.904794
181    181    1527261270650487680    3.642205    3.586816    3.587659    1.000000    1.000000    1.000000    3.036824    3.010106    2.894121
182    182    1527261270929552640    3.641878    3.586767    3.583395    1.000000    1.000000    1.000000    3.052130    3.068047    5.792820
183    183    1527261271208503851    3.641564    3.586964    3.584856    1.000000    1.000000    1.000000    3.051271    3.068242    2.896646
184    184    1527261271486688314    3.641307    3.587188    3.594737    1.000000    1.000000    1.000000    3.050444    3.068426    2.900245
185    185    1527261271764928943    3.641050    3.587414    3.594011    1.000000    1.000000    1.000000    3.049613    3.068498    2.897880
186    186    1527261272044027112    3.640734    3.587445    3.582969    1.000000    1.000000    1.000000    3.048709    3.068410    2.883258
187    187    1527261272323323322    3.640408    3.587340    3.580428    1.000000    1.000000    1.000000    3.047893    3.068713    2.897862
188    188    1527261272602526074    3.640092    3.587340    3.581627    1.000000    1.000000    1.000000    3.047082    3.069027    2.897074
189    189    1527261272881589452    3.639789    3.587229    3.583415    1.000000    1.000000    1.000000    3.046139    3.068762    2.870606
190    190    1527261273159708707    3.639555    3.587387    3.595580    1.000000    1.000000    1.000000    3.045305    3.068532    2.888675
191    191    1527261273438868542    3.639251    3.587538    3.582177    1.000000    1.000000    1.000000    3.044543    3.068593    2.901316
192    192    1527261273718455293    3.638921    3.587615    3.576707    1.000000    1.000000    1.000000    3.043765    3.068617    2.897101
193    193    1527261273998200919    3.638584    3.587499    3.574676    1.000000    1.000000    1.000000    3.042913    3.068281    2.881293
194    194    1527261274276811380    3.638328    3.587525    3.589241    1.000000    1.000000    1.000000    3.042090    3.067956    2.884594
195    195    1527261274555588925    3.638063    3.587608    3.587089    1.000000    1.000000    1.000000    3.041351    3.068160    2.899362
196    196    1527261274834192137    3.637812    3.587619    3.589334    1.000000    1.000000    1.000000    3.040641    3.010235    2.903308
197    197    1527261275112802099    3.637563    3.587534    3.589247    1.000000    1.000000    1.000000    3.039940    3.009986    2.903557
198    198    1527261275391792351    3.637292    3.587448    3.584355    1.000000    1.000000    1.000000    3.039207    3.009823    2.896202
199    199    1527261275670437563    3.637046    3.587486    3.588793    1.000000    1.000000    1.000000    3.038494    3.009558    2.898571
200    200    1527261275940504755    3.637367    3.589629    3.702782    1.000000    1.000000    1.000000    3.038288    3.011399    2.996402
201    201    1527261276209323450    3.637767    3.592213    3.719979    1.000000    1.000000    1.000000    3.052849    3.072519    6.046030
202    202    1527261276477824645    3.638184    3.594909    3.724378    1.000000    1.000000    1.000000    3.052727    3.075060    3.027495
203    203    1527261276746702715    3.638572    3.597390    3.719158    1.000000    1.000000    1.000000    3.052590    3.077877    3.024166
204    204    1527261277015386619    3.638970    3.599919    3.721846    1.000000    1.000000    1.000000    3.052456    3.080232    3.024487
205    205    1527261277284209689    3.639354    3.602400    3.719919    1.000000    1.000000    1.000000    3.052234    3.082089    3.005694
206    206    1527261277553167425    3.639726    3.605025    3.718056    1.000000    1.000000    1.000000    3.052076    3.084184    3.018928
207    207    1527261277822409119    3.640077    3.607484    3.714135    1.000000    1.000000    1.000000    3.051897    3.086708    3.014058
208    208    1527261278091113731    3.640458    3.609970    3.721559    1.000000    1.000000    1.000000    3.051777    3.089517    3.026267
209    209    1527261278360158133    3.640815    3.612605    3.716859    1.000000    1.000000    1.000000    3.051677    3.092291    3.030366
210    210    1527261278629053036    3.641177    3.615260    3.718925    1.000000    1.000000    1.000000    3.051561    3.094964    3.026662
211    211    1527261278897464899    3.641566    3.617897    3.725618    1.000000    1.000000    1.000000    3.051507    3.097738    3.039761
212    212    1527261279165440679    3.641979    3.620668    3.731681    1.000000    1.000000    1.000000    3.051447    3.100613    3.038368
213    213    1527261279433521293    3.642382    3.623590    3.730221    1.000000    1.000000    1.000000    3.051370    3.103797    3.034707
214    214    1527261279702051488    3.642753    3.626377    3.723976    1.000000    1.000000    1.000000    3.051295    3.048630    3.034806
215    215    1527261279970677309    3.643115    3.628943    3.722650    1.000000    1.000000    1.000000    3.051236    3.051802    3.038230
216    216    1527261280239325879    3.643472    3.631429    3.722335    1.000000    1.000000    1.000000    3.051094    3.054341    3.019692
217    217    1527261280507874450    3.643833    3.634290    3.723721    1.000000    1.000000    1.000000    3.051036    3.057363    3.038221
218    218    1527261280777234435    3.644140    3.636555    3.712504    1.000000    1.000000    1.000000    3.050876    3.059569    3.015325
219    219    1527261281045599298    3.644506    3.639211    3.726270    1.000000    1.000000    1.000000    3.050715    3.061911    3.014784
220    220    1527261281314211202    3.644853    3.641944    3.722843    1.000000    1.000000    1.000000    3.050563    3.065060    3.016281
221    221    1527261281583509812    3.645156    3.644291    3.713350    1.000000    1.000000    1.000000    3.050453    3.067978    3.025727
222    222    1527261281851880675    3.645511    3.646981    3.726187    1.000000    1.000000    1.000000    3.050422    3.071090    3.043505
223    223    1527261282120559037    3.645845    3.649664    3.721922    1.000000    1.000000    1.000000    3.050312    3.073534    3.025171
224    224    1527261282389449898    3.646164    3.652304    3.718981    1.000000    1.000000    1.000000    3.050255    3.076817    3.037314
225    225    1527261282658600009    3.646465    3.654995    3.715399    1.000000    1.000000    1.000000    3.050193    3.080363    3.035927
226    226    1527261282927698161    3.646766    3.657457    3.716116    1.000000    1.000000    1.000000    3.050123    3.082886    3.033882
227    227    1527261283196975563    3.647054    3.659991    3.713642    1.000000    1.000000    1.000000    3.049940    3.085206    3.007664
228    228    1527261283465969341    3.647356    3.662621    3.717558    1.000000    1.000000    1.000000    3.049778    3.087962    3.012177
229    229    1527261283734899952    3.647659    3.665368    3.718431    1.000000    1.000000    1.000000    3.049707    3.090768    3.033162
230    230    1527261284005881767    3.647841    3.667268    3.690285    1.000000    1.000000    1.000000    3.049493    3.092748    2.999592
231    231    1527261284283169774    3.647660    3.667657    3.606359    1.000000    1.000000    1.000000    3.048970    3.093490    2.929539
232    232    1527261284560281323    3.647491    3.668183    3.608655    1.000000    1.000000    1.000000    3.048448    3.034876    2.928738
233    233    1527261284837648829    3.647309    3.668608    3.605325    1.000000    1.000000    1.000000    3.047827    3.035059    2.904832
234    234    1527261285115033836    3.647127    3.668824    3.605098    1.000000    1.000000    1.000000    3.047244    3.035312    2.912259
235    235    1527261285391989052    3.646971    3.669170    3.610692    1.000000    1.000000    1.000000    3.046753    3.036032    2.932702
236    236    1527261285668923685    3.646818    3.669753    3.610960    1.000000    1.000000    1.000000    3.046269    3.037071    2.933198
237    237    1527261285946350233    3.646638    3.670256    3.604558    1.000000    1.000000    1.000000    3.045745    3.037601    2.922947
238    238    1527261286223700406    3.646464    3.670755    3.605550    1.000000    1.000000    1.000000    3.045180    3.037928    2.912153
239    239    1527261286500185290    3.646340    3.671451    3.616834    1.000000    1.000000    1.000000    3.044671    3.039043    2.923990
240    240    1527261286777007965    3.646198    3.671800    3.612421    1.000000    1.000000    1.000000    3.056386    3.099094    5.841974
241    241    1527261287054390388    3.646026    3.672279    3.605131    1.000000    1.000000    1.000000    3.055756    3.099207    2.905584
