Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
38    38    1527260904969810602    3.580922    3.489104    3.499466    1.000000    1.000000    1.000000    3.095690    3.095690    2.915884
39    39    1527260905256083877    3.578675    3.489208    3.493166    1.000000    1.000000    1.000000    3.090920    3.090920    2.909416
40    40    1527260905542103279    3.576619    3.489384    3.496266    1.000000    1.000000    1.000000    3.086646    3.086646    2.919659
41    41    1527260905828261097    3.574621    3.489511    3.494575    1.000000    1.000000    1.000000    3.082791    3.082791    2.928346
42    42    1527260906113392209    3.573022    3.489928    3.507158    1.000000    1.000000    1.000000    3.149854    3.149854    5.913339
43    43    1527260906398551445    3.571490    3.490319    3.506813    1.000000    1.000000    1.000000    3.145025    3.145025    2.941209
44    44    1527260906684729305    3.569738    3.490410    3.494330    1.000000    1.000000    1.000000    3.140149    3.140149    2.930237
45    45    1527260906971121372    3.568005    3.490440    3.491717    1.000000    1.000000    1.000000    3.135263    3.135263    2.920217
46    46    1527260907257412481    3.566374    3.490494    3.492948    1.000000    1.000000    1.000000    3.130848    3.130848    2.932012
47    47    1527260907543576549    3.564847    3.490579    3.494499    1.000000    1.000000    1.000000    3.126472    3.126472    2.924983
48    48    1527260907830530823    3.563178    3.490460    3.484876    1.000000    1.000000    1.000000    3.122354    3.122354    2.929125
49    49    1527260908116212517    3.561900    3.490662    3.500399    1.000000    1.000000    1.000000    3.118426    3.118426    2.929330
50    50    1527260908401784627    3.560701    3.490883    3.501743    1.000000    1.000000    1.000000    3.114794    3.114794    2.936271
51    51    1527260908687003156    3.559635    3.491273    3.506084    1.000000    1.000000    1.000000    3.111622    3.119589    2.952329
52    52    1527260908973118182    3.558395    3.491372    3.495098    1.000000    1.000000    1.000000    3.107947    3.126380    2.920280
53    53    1527260909259485583    3.557143    3.491581    3.492018    1.000000    1.000000    1.000000    3.104388    3.130810    2.919302
54    54    1527260909545999733    3.555903    3.491549    3.490229    1.000000    1.000000    1.000000    3.155185    3.192828    5.846629
55    55    1527260909831585469    3.554918    3.491855    3.501575    1.000000    1.000000    1.000000    3.151490    3.196918    2.951390
56    56    1527260910119451032    3.553463    3.491681    3.473844    1.000000    1.000000    1.000000    3.147347    3.143887    2.920620
57    57    1527260910404015354    3.552778    3.492303    3.514144    1.000000    1.000000    1.000000    3.143686    3.146638    2.937315
58    58    1527260910690435462    3.551719    3.492246    3.491375    1.000000    1.000000    1.000000    3.140130    3.148497    2.937433
59    59    1527260910977821485    3.550493    3.492069    3.479640    1.000000    1.000000    1.000000    3.136221    3.149663    2.910288
60    60    1527260911264176511    3.549522    3.492234    3.492168    1.000000    1.000000    1.000000    3.132871    3.151297    2.935164
61    61    1527260911550964535    3.548494    3.492235    3.486896    1.000000    1.000000    1.000000    3.129768    3.152427    2.943822
62    62    1527260911837167478    3.547616    3.492606    3.494024    1.000000    1.000000    1.000000    3.126906    3.154456    2.952202
63    63    1527260912123518379    3.546737    3.492387    3.492219    1.000000    1.000000    1.000000    3.124124    3.155862    2.951550
64    64    1527260912408874782    3.546078    3.492580    3.504390    1.000000    1.000000    1.000000    3.121441    3.157240    2.951775
65    65    1527260912696017222    3.545098    3.492233    3.482592    1.000000    1.000000    1.000000    3.118790    3.158547    2.949592
66    66    1527260912981295167    3.544499    3.492608    3.505353    1.000000    1.000000    1.000000    3.161109    3.218965    5.922855
67    67    1527260913267905483    3.543670    3.492728    3.489058    1.000000    1.000000    1.000000    3.157791    3.219749    2.938949
68    68    1527260913554632550    3.542846    3.492756    3.487637    1.000000    1.000000    1.000000    3.154467    3.162224    2.931990
69    69    1527260913841866615    3.541954    3.492712    3.481481    1.000000    1.000000    1.000000    3.151488    3.162880    2.949518
70    70    1527260914128751222    3.541149    3.492717    3.485722    1.000000    1.000000    1.000000    3.148274    3.163324    2.926884
71    71    1527260914415463164    3.540397    3.492542    3.487821    1.000000    1.000000    1.000000    3.145117    3.163655    2.924297
72    72    1527260914700252735    3.539996    3.493193    3.511365    1.000000    1.000000    1.000000    3.142491    3.164608    2.954985
73    73    1527260914986903760    3.539291    3.493405    3.488562    1.000000    1.000000    1.000000    3.139831    3.164986    2.948463
74    74    1527260915272237204    3.538825    3.493798    3.504672    1.000000    1.000000    1.000000    3.137456    3.165998    2.963466
75    75    1527260915557438191    3.538393    3.493934    3.506299    1.000000    1.000000    1.000000    3.135047    3.166846    2.956042
76    76    1527260915843339260    3.537859    3.494177    3.497713    1.000000    1.000000    1.000000    3.132465    3.167685    2.938495
77    77    1527260916130027326    3.537212    3.494257    3.488112    1.000000    1.000000    1.000000    3.168270    3.227344    5.886436
78    78    1527260916416530934    3.536611    3.493930    3.490357    1.000000    1.000000    1.000000    3.165486    3.227705    2.951251
79    79    1527260916702907085    3.536045    3.493764    3.491911    1.000000    1.000000    1.000000    3.162448    3.227569    2.925422
80    80    1527260916989681609    3.535432    3.493629    3.487060    1.000000    1.000000    1.000000    3.159624    3.169690    2.936851
81    81    1527260917275482220    3.534983    3.494127    3.498943    1.000000    1.000000    1.000000    3.156726    3.170232    2.924455
82    82    1527260917561773287    3.534470    3.493878    3.492949    1.000000    1.000000    1.000000    3.153995    3.170353    2.932697
83    83    1527260917849043977    3.533824    3.493506    3.481037    1.000000    1.000000    1.000000    3.151080    3.170031    2.912744
84    84    1527260918135215086    3.533355    3.493515    3.494413    1.000000    1.000000    1.000000    3.148512    3.170325    2.935286
85    85    1527260918422657942    3.532713    3.493542    3.478952    1.000000    1.000000    1.000000    3.145792    3.170432    2.918145
86    86    1527260918709997132    3.532101    3.493377    3.480207    1.000000    1.000000    1.000000    3.143117    3.170297    2.916424
87    87    1527260918996054534    3.531684    3.493572    3.495802    1.000000    1.000000    1.000000    3.140779    3.170600    2.939497
88    88    1527260919283597764    3.531068    3.493136    3.477738    1.000000    1.000000    1.000000    3.138330    3.170773    2.926071
89    89    1527260919568918334    3.530775    3.493368    3.504830    1.000000    1.000000    1.000000    3.169065    3.230091    5.884202
90    90    1527260919855241902    3.530350    3.493294    3.492552    1.000000    1.000000    1.000000    3.166631    3.230690    2.949918
91    91    1527260920141097387    3.529998    3.493368    3.498271    1.000000    1.000000    1.000000    3.164324    3.231254    2.956281
92    92    1527260920428560118    3.529439    3.492799    3.478712    1.000000    1.000000    1.000000    3.161703    3.171664    2.924056
93    93    1527260920714950685    3.529033    3.492498    3.491735    1.000000    1.000000    1.000000    3.159387    3.171746    2.946316
94    94    1527260921001655751    3.528595    3.492370    3.487905    1.000000    1.000000    1.000000    3.156868    3.171590    2.922878
95    95    1527260921288179151    3.528190    3.492338    3.490116    1.000000    1.000000    1.000000    3.154494    3.171812    2.931436
96    96    1527260921573801429    3.527909    3.492501    3.501127    1.000000    1.000000    1.000000    3.152342    3.172128    2.947319
97    97    1527260921859379915    3.527639    3.492644    3.501664    1.000000    1.000000    1.000000    3.150254    3.172621    2.949189
98    98    1527260922146033981    3.527240    3.492717    3.488525    1.000000    1.000000    1.000000    3.147996    3.172627    2.929151
99    99    1527260922432268965    3.526901    3.492582    3.493633    1.000000    1.000000    1.000000    3.145830    3.172700    2.933439
100    100    1527260922723659061    3.525933    3.491163    3.431826    1.000000    1.000000    1.000000    3.143162    3.171531    2.883554
101    101    1527260923013289912    3.525200    3.490088    3.452671    1.000000    1.000000    1.000000    3.170056    3.229640    5.829938
102    102    1527260923302725555    3.524505    3.489279    3.454999    1.000000    1.000000    1.000000    3.167643    3.229693    2.926474
103    103    1527260923592449655    3.523789    3.488462    3.451560    1.000000    1.000000    1.000000    3.165234    3.229678    2.922180
104    104    1527260923881788423    3.523132    3.487775    3.456156    1.000000    1.000000    1.000000    3.162836    3.171090    2.918233
105    105    1527260924171428190    3.522453    3.486789    3.452565    1.000000    1.000000    1.000000    3.160273    3.169921    2.896553
106    106    1527260924459729086    3.521942    3.486683    3.468598    1.000000    1.000000    1.000000    3.157843    3.169583    2.904212
107    107    1527260924749526103    3.521269    3.485411    3.450691    1.000000    1.000000    1.000000    3.155394    3.168718    2.898688
108    108    1527260925037778332    3.520784    3.484966    3.469184    1.000000    1.000000    1.000000    3.153129    3.168179    2.912050
109    109    1527260925325814812    3.520332    3.484808    3.471782    1.000000    1.000000    1.000000    3.150973    3.168347    2.919262
110    110    1527260925615936953    3.519656    3.483893    3.446824    1.000000    1.000000    1.000000    3.148702    3.167659    2.904166
111    111    1527260925905347637    3.519071    3.483257    3.455297    1.000000    1.000000    1.000000    3.172846    3.225280    5.803746
112    112    1527260926194441489    3.518531    3.482555    3.459084    1.000000    1.000000    1.000000    3.170491    3.224400    2.911224
113    113    1527260926484638047    3.517881    3.481623    3.445940    1.000000    1.000000    1.000000    3.168088    3.223329    2.902195
114    114    1527260926774642980    3.517263    3.480496    3.448217    1.000000    1.000000    1.000000    3.165714    3.222204    2.900392
115    115    1527260927064319622    3.516691    3.479882    3.452125    1.000000    1.000000    1.000000    3.163277    3.220920    2.888300
116    116    1527260927354185180    3.516109    3.478772    3.449875    1.000000    1.000000    1.000000    3.160960    3.160764    2.897285
117    117    1527260927643772572    3.515566    3.478051    3.453189    1.000000    1.000000    1.000000    3.158666    3.159833    2.894995
118    118    1527260927931758677    3.515198    3.477746    3.472390    1.000000    1.000000    1.000000    3.156503    3.159261    2.904432
119    119    1527260928222221984    3.514582    3.476966    3.442776    1.000000    1.000000    1.000000    3.154334    3.158244    2.901520
120    120    1527260928511111212    3.514137    3.476481    3.461534    1.000000    1.000000    1.000000    3.152457    3.158287    2.930618
121    121    1527260928800032022    3.513696    3.475947    3.461156    1.000000    1.000000    1.000000    3.150458    3.158008    2.912206
122    122    1527260929087435795    3.513415    3.475316    3.479425    1.000000    1.000000    1.000000    3.172567    3.215677    5.843660
123    123    1527260929377632103    3.512860    3.474459    3.445943    1.000000    1.000000    1.000000    3.170220    3.214373    2.887080
124    124    1527260929667934952    3.512304    3.473260    3.444679    1.000000    1.000000    1.000000    3.167811    3.212499    2.874846
125    125    1527260929958891382    3.511693    3.471872    3.436941    1.000000    1.000000    1.000000    3.165443    3.210775    2.875767
126    126    1527260930248689357    3.511204    3.470932    3.450680    1.000000    1.000000    1.000000    3.163273    3.209818    2.894579
127    127    1527260930539012248    3.510673    3.470057    3.444441    1.000000    1.000000    1.000000    3.161095    3.150115    2.889796
128    128    1527260930828192558    3.510258    3.469412    3.458050    1.000000    1.000000    1.000000    3.159135    3.149292    2.912086
129    129    1527260931117182952    3.509869    3.468784    3.460323    1.000000    1.000000    1.000000    3.157311    3.149248    2.925253
130    130    1527260931406050471    3.509497    3.468280    3.461795    1.000000    1.000000    1.000000    3.155459    3.148840    2.918050
131    131    1527260931695216239    3.509103    3.467470    3.458224    1.000000    1.000000    1.000000    3.153516    3.148351    2.902650
132    132    1527260931983366635    3.508809    3.467023    3.470410    1.000000    1.000000    1.000000    3.174181    3.207050    5.871934
133    133    1527260932272357446    3.508442    3.466610    3.460318    1.000000    1.000000    1.000000    3.172191    3.206984    2.911176
134    134    1527260932562194088    3.508003    3.465729    3.450219    1.000000    1.000000    1.000000    3.170100    3.206097    2.894575
135    135    1527260932850966857    3.507667    3.465410    3.462930    1.000000    1.000000    1.000000    3.168211    3.206037    2.916459
136    136    1527260933140071917    3.507307    3.464985    3.458950    1.000000    1.000000    1.000000    3.166266    3.205779    2.905356
137    137    1527260933429785351    3.506897    3.464108    3.451687    1.000000    1.000000    1.000000    3.164247    3.204760    2.892054
138    138    1527260933720026617    3.506447    3.463460    3.445409    1.000000    1.000000    1.000000    3.162236    3.203974    2.889572
139    139    1527260934008004222    3.506202    3.462823    3.472492    1.000000    1.000000    1.000000    3.160468    3.145291    2.917154
140    140    1527260934298242696    3.505764    3.461885    3.445443    1.000000    1.000000    1.000000    3.158618    3.144318    2.904136
141    141    1527260934589096210    3.505278    3.460687    3.438157    1.000000    1.000000    1.000000    3.156823    3.143292    2.908516
142    142    1527260934878790769    3.504900    3.460152    3.451912    1.000000    1.000000    1.000000    3.175694    3.201207    5.814617
143    143    1527260935166794165    3.504670    3.459766    3.472181    1.000000    1.000000    1.000000    3.173923    3.200715    2.923059
144    144    1527260935457425846    3.504221    3.458827    3.440781    1.000000    1.000000    1.000000    3.172089    3.200436    2.912749
145    145    1527260935746343157    3.503923    3.458254    3.461198    1.000000    1.000000    1.000000    3.170433    3.200429    2.933334
146    146    1527260936035354926    3.503621    3.457443    3.460067    1.000000    1.000000    1.000000    3.168665    3.199698    2.913715
147    147    1527260936323773405    3.503372    3.456764    3.467184    1.000000    1.000000    1.000000    3.166967    3.199066    2.919917
148    148    1527260936613085256    3.503053    3.456129    3.456478    1.000000    1.000000    1.000000    3.165247    3.198717    2.914208
149    149    1527260936902280483    3.502748    3.455422    3.457872    1.000000    1.000000    1.000000    3.163620    3.198481    2.924312
150    150    1527260937190883086    3.502495    3.456088    3.464972    1.000000    1.000000    1.000000    3.162000    3.199301    2.921651
151    151    1527260937479084982    3.502278    3.456429    3.469790    1.000000    1.000000    1.000000    3.160314    3.140828    2.908038
152    152    1527260937768173376    3.501993    3.456512    3.459150    1.000000    1.000000    1.000000    3.158662    3.140517    2.910660
153    153    1527260938056691979    3.501756    3.456801    3.465981    1.000000    1.000000    1.000000    3.176269    3.198786    5.842420
154    154    1527260938346011997    3.501460    3.456805    3.456380    1.000000    1.000000    1.000000    3.174609    3.198869    2.922356
155    155    1527260938634464476    3.501235    3.457089    3.466776    1.000000    1.000000    1.000000    3.173064    3.199679    2.935943
156    156    1527260938924625200    3.500880    3.456644    3.446366    1.000000    1.000000    1.000000    3.171298    3.199558    2.900096
157    157    1527260939213462511    3.500633    3.456874    3.462157    1.000000    1.000000    1.000000    3.169571    3.199632    2.901356
158    158    1527260939503460610    3.500298    3.456457    3.448298    1.000000    1.000000    1.000000    3.167870    3.199420    2.903205
159    159    1527260939791234424    3.500139    3.456519    3.474951    1.000000    1.000000    1.000000    3.166289    3.199374    2.916704
160    160    1527260940079773694    3.499923    3.456897    3.465733    1.000000    1.000000    1.000000    3.164786    3.199855    2.926648
161    161    1527260940369658044    3.499608    3.456784    3.449652    1.000000    1.000000    1.000000    3.163179    3.141910    2.908236
162    162    1527260940658723438    3.499359    3.456791    3.459425    1.000000    1.000000    1.000000    3.161525    3.141619    2.896625
163    163    1527260940947731207    3.499117    3.457075    3.460115    1.000000    1.000000    1.000000    3.177870    3.199787    5.812204
164    164    1527260941236415810    3.498902    3.457391    3.463988    1.000000    1.000000    1.000000    3.176253    3.200081    2.913744
165    165    1527260941526208076    3.498608    3.457363    3.450748    1.000000    1.000000    1.000000    3.174622    3.200499    2.909263
166    166    1527260941816881508    3.498253    3.457170    3.440287    1.000000    1.000000    1.000000    3.172927    3.200459    2.896157
167    167    1527260942105912235    3.498021    3.457303    3.459840    1.000000    1.000000    1.000000    3.171402    3.200963    2.919620
168    168    1527260942396165042    3.497705    3.456761    3.445272    1.000000    1.000000    1.000000    3.169789    3.200884    2.902797
169    169    1527260942685696810    3.497443    3.456984    3.453852    1.000000    1.000000    1.000000    3.168088    3.200557    2.884215
170    170    1527260942975270869    3.497182    3.456820    3.453348    1.000000    1.000000    1.000000    3.166378    3.199517    2.879333
171    171    1527260943265121177    3.496904    3.456598    3.450057    1.000000    1.000000    1.000000    3.164724    3.198970    2.885821
172    172    1527260943554048280    3.496695    3.456234    3.461081    1.000000    1.000000    1.000000    3.163276    3.140791    2.916684
173    173    1527260943842563466    3.496517    3.456636    3.466022    1.000000    1.000000    1.000000    3.161762    3.141122    2.902183
174    174    1527260944134219645    3.496122    3.456312    3.428695    1.000000    1.000000    1.000000    3.176690    3.198533    5.723685
175    175    1527260944424962201    3.495795    3.456364    3.439469    1.000000    1.000000    1.000000    3.175016    3.198760    2.886870
176    176    1527260944714145761    3.495579    3.456511    3.458011    1.000000    1.000000    1.000000    3.173456    3.198918    2.901825
177    177    1527260945003157447    3.495378    3.456824    3.460068    1.000000    1.000000    1.000000    3.171983    3.199428    2.913903
178    178    1527260945291937300    3.495194    3.456920    3.462845    1.000000    1.000000    1.000000    3.170548    3.199546    2.917603
179    179    1527260945581542234    3.494957    3.456772    3.452980    1.000000    1.000000    1.000000    3.169049    3.199107    2.903925
180    180    1527260945870680544    3.494754    3.456708    3.458552    1.000000    1.000000    1.000000    3.167649    3.199108    2.918333
181    181    1527260946159376855    3.494582    3.456820    3.463848    1.000000    1.000000    1.000000    3.166273    3.199451    2.919341
182    182    1527260946448417957    3.494390    3.456607    3.459716    1.000000    1.000000    1.000000    3.164846    3.140385    2.907766
183    183    1527260946736568603    3.494259    3.456808    3.470407    1.000000    1.000000    1.000000    3.163520    3.140624    2.922492
184    184    1527260947026235620    3.494029    3.456848    3.452240    1.000000    1.000000    1.000000    3.178000    3.199018    5.810244
185    185    1527260947315434722    3.493832    3.456747    3.457825    1.000000    1.000000    1.000000    3.176565    3.198956    2.913788
186    186    1527260947604932823    3.493618    3.456653    3.454254    1.000000    1.000000    1.000000    3.175190    3.199290    2.922420
187    187    1527260947894730381    3.493387    3.456632    3.450685    1.000000    1.000000    1.000000    3.173769    3.199675    2.911363
188    188    1527260948183652067    3.493215    3.456948    3.461146    1.000000    1.000000    1.000000    3.172273    3.199783    2.893570
189    189    1527260948473647625    3.492975    3.456466    3.448329    1.000000    1.000000    1.000000    3.170722    3.199027    2.881406
190    190    1527260948763755308    3.492732    3.456497    3.446996    1.000000    1.000000    1.000000    3.169353    3.199201    2.912698
191    191    1527260949053760783    3.492497    3.456700    3.448211    1.000000    1.000000    1.000000    3.167962    3.199159    2.905559
192    192    1527260949344106798    3.492243    3.456544    3.444166    1.000000    1.000000    1.000000    3.166529    3.140681    2.895311
193    193    1527260949632344527    3.492124    3.456488    3.469358    1.000000    1.000000    1.000000    3.165080    3.139964    2.887242
194    194    1527260949921474462    3.491951    3.456847    3.458653    1.000000    1.000000    1.000000    3.163751    3.139897    2.908250
195    195    1527260950210071982    3.491812    3.456923    3.465033    1.000000    1.000000    1.000000    3.177520    3.197937    5.841914
196    196    1527260950499275626    3.491638    3.456877    3.457771    1.000000    1.000000    1.000000    3.176110    3.197708    2.902425
197    197    1527260950788820685    3.491444    3.456608    3.453694    1.000000    1.000000    1.000000    3.174745    3.197463    2.908763
198    198    1527260951078800493    3.491226    3.456449    3.448516    1.000000    1.000000    1.000000    3.173353    3.197186    2.901074
199    199    1527260951367206138    3.491105    3.456637    3.467339    1.000000    1.000000    1.000000    3.172066    3.197070    2.917738
200    200    1527260951657982986    3.490843    3.456118    3.439063    1.000000    1.000000    1.000000    3.170696    3.196609    2.900754
201    201    1527260951947063713    3.490685    3.455908    3.459241    1.000000    1.000000    1.000000    3.169423    3.196748    2.915888
202    202    1527260952236288565    3.490520    3.455875    3.457518    1.000000    1.000000    1.000000    3.168165    3.196859    2.916350
203    203    1527260952525460791    3.490360    3.455719    3.458147    1.000000    1.000000    1.000000    3.166893    3.138393    2.911075
204    204    1527260952813779645    3.490252    3.455958    3.468382    1.000000    1.000000    1.000000    3.165620    3.138115    2.907677
205    205    1527260953103980619    3.490034    3.455540    3.445888    1.000000    1.000000    1.000000    3.178422    3.194921    5.769498
206    206    1527260953392475639    3.489918    3.455938    3.466264    1.000000    1.000000    1.000000    3.177135    3.195228    2.913776
207    207    1527260953681579950    3.489768    3.455875    3.458959    1.000000    1.000000    1.000000    3.175843    3.195410    2.910745
208    208    1527260953971768549    3.489556    3.455829    3.446035    1.000000    1.000000    1.000000    3.174480    3.195231    2.894462
209    209    1527260954261048900    3.489399    3.455469    3.456854    1.000000    1.000000    1.000000    3.173218    3.195108    2.912009
210    210    1527260954550191044    3.489251    3.455325    3.458507    1.000000    1.000000    1.000000    3.171941    3.194688    2.906187
211    211    1527260954839689478    3.489084    3.455417    3.454250    1.000000    1.000000    1.000000    3.170653    3.194561    2.901525
212    212    1527260955128530997    3.488957    3.455471    3.462106    1.000000    1.000000    1.000000    3.169435    3.194898    2.913265
213    213    1527260955418253723    3.488780    3.455300    3.451576    1.000000    1.000000    1.000000    3.168152    3.136678    2.897902
214    214    1527260955707349491    3.488641    3.455202    3.459061    1.000000    1.000000    1.000000    3.166915    3.136483    2.904294
215    215    1527260955996849842    3.488480    3.455272    3.454227    1.000000    1.000000    1.000000    3.179279    3.194547    5.811368
216    216    1527260956287037192    3.488282    3.455388    3.446050    1.000000    1.000000    1.000000    3.177879    3.194215    2.879085
217    217    1527260956576152043    3.488146    3.455368    3.458833    1.000000    1.000000    1.000000    3.176614    3.193911    2.904462
218    218    1527260956865061813    3.488022    3.455689    3.461288    1.000000    1.000000    1.000000    3.175331    3.193839    2.897881
219    219    1527260957154599122    3.487865    3.455687    3.453786    1.000000    1.000000    1.000000    3.174011    3.193910    2.887773
220    220    1527260957443908056    3.487722    3.455750    3.456513    1.000000    1.000000    1.000000    3.172695    3.194045    2.885787
221    221    1527260957733790740    3.487549    3.455743    3.449671    1.000000    1.000000    1.000000    3.171394    3.194067    2.886920
222    222    1527260958022897008    3.487419    3.455700    3.458936    1.000000    1.000000    1.000000    3.170191    3.193837    2.905378
223    223    1527260958312389526    3.487270    3.455467    3.454321    1.000000    1.000000    1.000000    3.168978    3.193794    2.901008
224    224    1527260958601309878    3.487153    3.456120    3.461162    1.000000    1.000000    1.000000    3.167834    3.137193    2.913485
225    225    1527260958891033354    3.486994    3.456364    3.451567    1.000000    1.000000    1.000000    3.166687    3.137700    2.911259
226    226    1527260959179613124    3.486898    3.456508    3.465246    1.000000    1.000000    1.000000    3.178429    3.195838    5.815605
227    227    1527260959469478224    3.486733    3.456304    3.449881    1.000000    1.000000    1.000000    3.177233    3.195716    2.908663
228    228    1527260959758860742    3.486596    3.456160    3.455634    1.000000    1.000000    1.000000    3.176071    3.195623    2.913493
229    229    1527260960047587011    3.486495    3.456370    3.463488    1.000000    1.000000    1.000000    3.174962    3.196016    2.922734
230    230    1527260960337316153    3.486342    3.456229    3.451500    1.000000    1.000000    1.000000    3.173761    3.195640    2.900157
231    231    1527260960626684713    3.486210    3.456068    3.455800    1.000000    1.000000    1.000000    3.172560    3.195191    2.897492
232    232    1527260960915696898    3.486096    3.456075    3.460062    1.000000    1.000000    1.000000    3.171404    3.195141    2.905251
233    233    1527260961204531376    3.485994    3.455911    3.462191    1.000000    1.000000    1.000000    3.170199    3.194507    2.891407
234    234    1527260961494023727    3.485858    3.455953    3.454323    1.000000    1.000000    1.000000    3.168975    3.135945    2.885081
235    235    1527260961783271370    3.485735    3.455942    3.457245    1.000000    1.000000    1.000000    3.167868    3.135866    2.909877
236    236    1527260962072540972    3.485613    3.455996    3.456983    1.000000    1.000000    1.000000    3.179102    3.193573    5.808446
237    237    1527260962361887906    3.485488    3.456104    3.456059    1.000000    1.000000    1.000000    3.177890    3.193219    2.893208
238    238    1527260962651726923    3.485339    3.455885    3.450191    1.000000    1.000000    1.000000    3.176712    3.193312    2.899144
239    239    1527260962940959858    3.485221    3.456067    3.457421    1.000000    1.000000    1.000000    3.175565    3.193774    2.903694
240    240    1527260963230287918    3.485100    3.456253    3.456284    1.000000    1.000000    1.000000    3.174391    3.193435    2.895011
241    241    1527260963519404186    3.484991    3.456466    3.458816    1.000000    1.000000    1.000000    3.173218    3.193194    2.892598
