Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
101    101    1526401650814153218    3.416941    3.409823    3.398098    1.000000    1.000000    1.000000    2.349362    2.393836    2.127083
102    102    1526401651107954892    3.416811    3.410861    3.403657    1.000000    1.000000    1.000000    2.347307    2.352800    2.138589
103    103    1526401651401815107    3.416678    3.410909    3.402979    1.000000    1.000000    1.000000    2.345300    2.353397    2.139398
104    104    1526401651696026237    3.416508    3.410685    3.398920    1.000000    1.000000    1.000000    2.343316    2.353741    2.138050
105    105    1526401651989718369    3.416398    3.410621    3.404926    1.000000    1.000000    1.000000    2.341479    2.354073    2.149237
106    106    1526401652283915833    3.416235    3.410463    3.399078    1.000000    1.000000    1.000000    2.359644    2.396775    4.275339
107    107    1526401652578183381    3.416068    3.410105    3.398268    1.000000    1.000000    1.000000    2.357440    2.396328    2.122912
108    108    1526401652871972721    3.415955    3.409931    3.403799    1.000000    1.000000    1.000000    2.355282    2.395871    2.123004
109    109    1526401653165953519    3.415824    3.409716    3.401583    1.000000    1.000000    1.000000    2.353218    2.395613    2.129207
110    110    1526401653459839400    3.415705    3.409607    3.402681    1.000000    1.000000    1.000000    2.351210    2.395693    2.131140
111    111    1526401653754058406    3.415554    3.409314    3.398829    1.000000    1.000000    1.000000    2.349283    2.352334    2.136453
112    112    1526401654047988870    3.415435    3.409168    3.402165    1.000000    1.000000    1.000000    2.347330    2.351880    2.129442
113    113    1526401654341795710    3.415330    3.409073    3.403597    1.000000    1.000000    1.000000    2.345381    2.351608    2.125955
114    114    1526401654635806550    3.415207    3.408807    3.401235    1.000000    1.000000    1.000000    2.343629    2.351479    2.144679
115    115    1526401654929990014    3.415069    3.408529    3.399239    1.000000    1.000000    1.000000    2.360257    2.393916    4.263544
116    116    1526401655223811854    3.414969    3.408367    3.403423    1.000000    1.000000    1.000000    2.358221    2.393385    2.122844
117    117    1526401655518092860    3.414826    3.408076    3.398113    1.000000    1.000000    1.000000    2.356290    2.393108    2.131548
118    118    1526401655811831241    3.414738    3.407871    3.404390    1.000000    1.000000    1.000000    2.354318    2.392762    2.122304
119    119    1526401656105649165    3.414643    3.407619    3.403468    1.000000    1.000000    1.000000    2.352327    2.392241    2.116164
120    120    1526401656399579671    3.414540    3.407493    3.402165    1.000000    1.000000    1.000000    2.350622    2.349610    2.146722
121    121    1526401656693777677    3.414413    3.407310    3.399071    1.000000    1.000000    1.000000    2.348914    2.349832    2.143193
122    122    1526401656987688058    3.414315    3.407043    3.402398    1.000000    1.000000    1.000000    2.347160    2.349617    2.133974
123    123    1526401657281541107    3.414223    3.406888    3.403062    1.000000    1.000000    1.000000    2.345283    2.348986    2.115132
124    124    1526401657576073611    3.414071    3.406559    3.395211    1.000000    1.000000    1.000000    2.360250    2.390550    4.205886
125    125    1526401657869717202    3.414002    3.406341    3.405489    1.000000    1.000000    1.000000    2.358335    2.389968    2.119532
126    126    1526401658163575458    3.413915    3.406245    3.403001    1.000000    1.000000    1.000000    2.356532    2.389896    2.130143
127    127    1526401658457192674    3.413852    3.406180    3.405795    1.000000    1.000000    1.000000    2.354808    2.390227    2.136302
128    128    1526401658751589637    3.413719    3.405845    3.396774    1.000000    1.000000    1.000000    2.353100    2.390234    2.135596
129    129    1526401659045539019    3.413628    3.405596    3.401946    1.000000    1.000000    1.000000    2.351509    2.347499    2.146968
130    130    1526401659339772858    3.413513    3.405377    3.398657    1.000000    1.000000    1.000000    2.349901    2.347784    2.141739
131    131    1526401659633926155    3.413407    3.405080    3.399588    1.000000    1.000000    1.000000    2.348275    2.347677    2.136168
132    132    1526401659927615829    3.413343    3.404944    3.404955    1.000000    1.000000    1.000000    2.363007    2.391054    4.302851
133    133    1526401660221718710    3.413245    3.404687    3.400171    1.000000    1.000000    1.000000    2.361333    2.391247    2.139472
134    134    1526401660515737841    3.413155    3.404461    3.401139    1.000000    1.000000    1.000000    2.359629    2.391281    2.132178
135    135    1526401660809723472    3.413069    3.404188    3.401527    1.000000    1.000000    1.000000    2.357977    2.391169    2.135662
136    136    1526401661104007061    3.412959    3.403910    3.398083    1.000000    1.000000    1.000000    2.356380    2.391355    2.140140
137    137    1526401661397668027    3.412903    3.403859    3.405287    1.000000    1.000000    1.000000    2.354794    2.391426    2.138105
138    138    1526401661692067448    3.412787    3.403583    3.396746    1.000000    1.000000    1.000000    2.353205    2.348434    2.134899
139    139    1526401661985890913    3.412719    3.403386    3.403404    1.000000    1.000000    1.000000    2.351601    2.348249    2.129296
140    140    1526401662279433921    3.412676    3.403265    3.406656    1.000000    1.000000    1.000000    2.350114    2.348158    2.142279
141    141    1526401662573686801    3.412576    3.402986    3.398437    1.000000    1.000000    1.000000    2.363755    2.390499    4.279064
142    142    1526401662867760307    3.412491    3.402724    3.400510    1.000000    1.000000    1.000000    2.362159    2.390211    2.136405
143    143    1526401663161668689    3.412421    3.402488    3.402421    1.000000    1.000000    1.000000    2.360495    2.389921    2.123172
144    144    1526401663455563737    3.412353    3.402301    3.402575    1.000000    1.000000    1.000000    2.358907    2.389554    2.130948
145    145    1526401663749370244    3.412293    3.402068    3.403601    1.000000    1.000000    1.000000    2.357376    2.389503    2.135998
146    146    1526401664043198125    3.412232    3.401886    3.403353    1.000000    1.000000    1.000000    2.355860    2.389468    2.134978
147    147    1526401664336944341    3.412178    3.401799    3.404299    1.000000    1.000000    1.000000    2.354388    2.346767    2.138577
148    148    1526401664631109555    3.412092    3.401540    3.399450    1.000000    1.000000    1.000000    2.352916    2.346672    2.135800
149    149    1526401664925066936    3.412024    3.401307    3.401854    1.000000    1.000000    1.000000    2.351447    2.346584    2.133275
150    150    1526401665219208400    3.411942    3.401514    3.399725    1.000000    1.000000    1.000000    2.364284    2.389840    4.282912
151    151    1526401665513180615    3.411874    3.401586    3.401682    1.000000    1.000000    1.000000    2.362768    2.389995    2.134593
152    152    1526401665807163454    3.411807    3.401544    3.401559    1.000000    1.000000    1.000000    2.361257    2.389865    2.132250
153    153    1526401666102524040    3.411636    3.401196    3.385692    1.000000    1.000000    1.000000    2.359788    2.389786    2.136707
154    154    1526401666397773794    3.411475    3.400956    3.386963    1.000000    1.000000    1.000000    2.358223    2.389385    2.118979
155    155    1526401666691685217    3.411417    3.400906    3.402386    1.000000    1.000000    1.000000    2.356890    2.389413    2.150835
156    156    1526401666985925264    3.411335    3.400896    3.398586    1.000000    1.000000    1.000000    2.355648    2.347135    2.162578
157    157    1526401667279588063    3.411297    3.401036    3.405266    1.000000    1.000000    1.000000    2.354269    2.347450    2.138201
158    158    1526401667574280275    3.411183    3.400827    3.393371    1.000000    1.000000    1.000000    2.352841    2.347543    2.128370
159    159    1526401667868541656    3.411103    3.400762    3.398339    1.000000    1.000000    1.000000    2.364904    2.390499    4.275655
160    160    1526401668162140997    3.411071    3.400828    3.406002    1.000000    1.000000    1.000000    2.363513    2.390708    2.141374
161    161    1526401668455911420    3.411027    3.400932    3.404019    1.000000    1.000000    1.000000    2.362157    2.390870    2.144181
162    162    1526401668750140217    3.410951    3.400863    3.398716    1.000000    1.000000    1.000000    2.360751    2.390953    2.133850
163    163    1526401669044326265    3.410880    3.400775    3.399209    1.000000    1.000000    1.000000    2.359265    2.390785    2.117881
164    164    1526401669338521020    3.410808    3.400733    3.399109    1.000000    1.000000    1.000000    2.357853    2.390432    2.127176
165    165    1526401669632781859    3.410733    3.400715    3.398346    1.000000    1.000000    1.000000    2.356388    2.347449    2.115426
166    166    1526401669926858282    3.410671    3.400656    3.400477    1.000000    1.000000    1.000000    2.355009    2.347527    2.126917
167    167    1526401670220683414    3.410628    3.400761    3.403385    1.000000    1.000000    1.000000    2.366474    2.390410    4.277041
168    168    1526401670514781628    3.410566    3.400678    3.400225    1.000000    1.000000    1.000000    2.365113    2.390699    2.137058
169    169    1526401670808874759    3.410505    3.400614    3.400283    1.000000    1.000000    1.000000    2.363683    2.390824    2.122678
170    170    1526401671102515641    3.410476    3.400681    3.405520    1.000000    1.000000    1.000000    2.362197    2.390095    2.109992
171    171    1526401671396506731    3.410423    3.400729    3.401464    1.000000    1.000000    1.000000    2.360761    2.389553    2.115911
172    172    1526401671690759570    3.410354    3.400650    3.398438    1.000000    1.000000    1.000000    2.359420    2.389457    2.129488
173    173    1526401671984572660    3.410315    3.400659    3.403524    1.000000    1.000000    1.000000    2.358184    2.390050    2.144772
174    174    1526401672278445249    3.410272    3.400812    3.402835    1.000000    1.000000    1.000000    2.356775    2.348122    2.112273
175    175    1526401672572603672    3.410211    3.400693    3.399529    1.000000    1.000000    1.000000    2.355377    2.347950    2.111379
176    176    1526401672866444929    3.410171    3.400697    3.403198    1.000000    1.000000    1.000000    2.366216    2.390718    4.270105
177    177    1526401673160396727    3.410124    3.400619    3.401918    1.000000    1.000000    1.000000    2.364889    2.390597    2.130530
178    178    1526401673454586107    3.410063    3.400667    3.399171    1.000000    1.000000    1.000000    2.363591    2.390555    2.133313
179    179    1526401673748540197    3.410018    3.400666    3.401892    1.000000    1.000000    1.000000    2.362294    2.390229    2.130649
180    180    1526401674042185329    3.409992    3.400802    3.405471    1.000000    1.000000    1.000000    2.361058    2.390181    2.138847
181    181    1526401674335827461    3.409968    3.400921    3.405506    1.000000    1.000000    1.000000    2.359826    2.390210    2.137183
182    182    1526401674629907800    3.409915    3.400831    3.400431    1.000000    1.000000    1.000000    2.358642    2.347073    2.143693
183    183    1526401674924032640    3.409861    3.400825    3.399917    1.000000    1.000000    1.000000    2.357404    2.346913    2.131520
184    184    1526401675217948729    3.409820    3.400849    3.402332    1.000000    1.000000    1.000000    2.356266    2.347217    2.147307
185    185    1526401675512120694    3.409764    3.400806    3.399372    1.000000    1.000000    1.000000    2.366581    2.389902    4.269136
186    186    1526401675806438241    3.409699    3.400798    3.397691    1.000000    1.000000    1.000000    2.365295    2.389635    2.126812
187    187    1526401676100174164    3.409671    3.400781    3.404418    1.000000    1.000000    1.000000    2.364107    2.389717    2.142295
188    188    1526401676393945629    3.409641    3.400926    3.404007    1.000000    1.000000    1.000000    2.362917    2.389822    2.139612
189    189    1526401676687874761    3.409601    3.400902    3.402181    1.000000    1.000000    1.000000    2.361616    2.389560    2.116275
190    190    1526401676981720517    3.409568    3.400832    3.403146    1.000000    1.000000    1.000000    2.360361    2.389156    2.122307
191    191    1526401677275488482    3.409539    3.400944    3.404047    1.000000    1.000000    1.000000    2.359247    2.346487    2.146790
192    192    1526401677569546697    3.409493    3.400947    3.400687    1.000000    1.000000    1.000000    2.358109    2.346563    2.140219
193    193    1526401677863301620    3.409466    3.400983    3.404198    1.000000    1.000000    1.000000    2.356999    2.346964    2.143106
194    194    1526401678157168377    3.409432    3.400989    3.402903    1.000000    1.000000    1.000000    2.366754    2.389432    4.255544
195    195    1526401678451404341    3.409377    3.400890    3.398633    1.000000    1.000000    1.000000    2.365595    2.389513    2.140384
196    196    1526401678745766138    3.409314    3.400766    3.397180    1.000000    1.000000    1.000000    2.364406    2.389450    2.132291
197    197    1526401679039679186    3.409279    3.400728    3.402367    1.000000    1.000000    1.000000    2.363256    2.389419    2.137173
198    198    1526401679333467651    3.409252    3.400815    3.403810    1.000000    1.000000    1.000000    2.362186    2.389722    2.150632
199    199    1526401679627376032    3.409217    3.400826    3.402421    1.000000    1.000000    1.000000    2.361098    2.389956    2.144961
200    200    1526401679909598527    3.409859    3.403585    3.543304    1.000000    1.000000    1.000000    2.360511    2.349144    2.238482
201    201    1526401680190453900    3.410574    3.406627    3.560551    1.000000    1.000000    1.000000    2.359951    2.351401    2.242499
202    202    1526401680471486272    3.411272    3.409636    3.558309    1.000000    1.000000    1.000000    2.359624    2.354628    2.290576
203    203    1526401680753311267    3.411918    3.412786    3.548301    1.000000    1.000000    1.000000    2.359183    2.357319    2.266105
204    204    1526401681034932847    3.412569    3.415964    3.550864    1.000000    1.000000    1.000000    2.358740    2.360345    2.264755
205    205    1526401681316839050    3.413198    3.418767    3.547279    1.000000    1.000000    1.000000    2.368810    2.406080    4.514615
206    206    1526401681599656418    3.413770    3.421440    3.535851    1.000000    1.000000    1.000000    2.368266    2.408004    2.252164
207    207    1526401681883105076    3.414302    3.423833    3.527976    1.000000    1.000000    1.000000    2.367725    2.410402    2.251988
208    208    1526401682165122487    3.414908    3.426807    3.545880    1.000000    1.000000    1.000000    2.367295    2.413468    2.274313
209    209    1526401682447853897    3.415469    3.429517    3.536926    1.000000    1.000000    1.000000    2.366839    2.373067    2.268322
210    210    1526401682730754931    3.416016    3.432035    3.534805    1.000000    1.000000    1.000000    2.366383    2.375681    2.267231
211    211    1526401683012007428    3.416648    3.434987    3.555524    1.000000    1.000000    1.000000    2.365990    2.378499    2.279713
212    212    1526401683293406133    3.417267    3.438017    3.553677    1.000000    1.000000    1.000000    2.365577    2.381434    2.274342
213    213    1526401683574843004    3.417878    3.441034    3.553195    1.000000    1.000000    1.000000    2.365162    2.384678    2.273437
214    214    1526401683856529542    3.418470    3.443999    3.550045    1.000000    1.000000    1.000000    2.364742    2.387696    2.271308
215    215    1526401684138451620    3.419043    3.446928    3.547079    1.000000    1.000000    1.000000    2.364323    2.390949    2.270893
216    216    1526401684419862991    3.419640    3.449940    3.553517    1.000000    1.000000    1.000000    2.363945    2.394134    2.279030
217    217    1526401684701304571    3.420229    3.452891    3.553135    1.000000    1.000000    1.000000    2.363508    2.353418    2.265021
218    218    1526401684982318027    3.420836    3.456013    3.558548    1.000000    1.000000    1.000000    2.363168    2.356505    2.285919
219    219    1526401685263902023    3.421408    3.459004    3.551338    1.000000    1.000000    1.000000    2.362730    2.359444    2.263140
220    220    1526401685545387852    3.421980    3.461915    3.552577    1.000000    1.000000    1.000000    2.372176    2.406819    4.529986
221    221    1526401685827065265    3.422536    3.464869    3.550160    1.000000    1.000000    1.000000    2.371748    2.410146    2.273658
222    222    1526401686108346511    3.423109    3.467987    3.555161    1.000000    1.000000    1.000000    2.371358    2.413365    2.281553
223    223    1526401686389341134    3.423692    3.471073    3.558787    1.000000    1.000000    1.000000    2.370953    2.416183    2.276987
224    224    1526401686670794463    3.424245    3.474068    3.552987    1.000000    1.000000    1.000000    2.370571    2.419759    2.281696
225    225    1526401686952306168    3.424791    3.477123    3.552250    1.000000    1.000000    1.000000    2.370197    2.423391    2.283042
226    226    1526401687233512373    3.425349    3.480181    3.556109    1.000000    1.000000    1.000000    2.369799    2.382741    2.276251
227    227    1526401687515125952    3.425880    3.483173    3.550965    1.000000    1.000000    1.000000    2.369338    2.385513    2.260782
228    228    1526401687797208989    3.426383    3.486113    3.545055    1.000000    1.000000    1.000000    2.368911    2.388381    2.268304
229    229    1526401688078466027    3.426924    3.489202    3.555467    1.000000    1.000000    1.000000    2.368519    2.391449    2.275321
230    230    1526401688360387897    3.427427    3.492058    3.547082    1.000000    1.000000    1.000000    2.368136    2.394375    2.276954
231    231    1526401688641799352    3.427951    3.495044    3.553516    1.000000    1.000000    1.000000    2.367746    2.397293    2.274353
232    232    1526401688923100015    3.428477    3.498169    3.554915    1.000000    1.000000    1.000000    2.367335    2.399974    2.268384
233    233    1526401689204685136    3.428984    3.501240    3.551324    1.000000    1.000000    1.000000    2.366951    2.403025    2.274296
234    234    1526401689486501965    3.429475    3.504210    3.548404    1.000000    1.000000    1.000000    2.366544    2.405629    2.268175
235    235    1526401689768438418    3.429956    3.507217    3.546899    1.000000    1.000000    1.000000    2.375437    2.409323    4.536806
236    236    1526401690050005664    3.430451    3.510356    3.551549    1.000000    1.000000    1.000000    2.375083    2.412770    2.288416
237    237    1526401690331313744    3.430956    3.513422    3.554821    1.000000    1.000000    1.000000    2.374632    2.415412    2.263966
238    238    1526401690613098240    3.431433    3.516384    3.548811    1.000000    1.000000    1.000000    2.374198    2.418176    2.267350
239    239    1526401690894401862    3.431929    3.519509    3.554878    1.000000    1.000000    1.000000    2.373811    2.421646    2.277976
240    240    1526401691175564317    3.432429    3.522654    3.556663    1.000000    1.000000    1.000000    2.373436    2.425042    2.280276
241    241    1526401691456666731    3.432927    3.525800    3.557422    1.000000    1.000000    1.000000    2.373020    2.427715    2.269077
