inst_per_warp,kernelname,branch_efficiency,warp_execution_efficiency,warp_nonpred_execution_efficiency,inst_replay_overhead,shared_load_transactions_per_request,shared_store_transactions_per_request,local_load_transactions_per_request,local_store_transactions_per_request,gld_transactions_per_request,gst_transactions_per_request,shared_store_transactions,shared_load_transactions,local_load_transactions,local_store_transactions,gld_transactions,gst_transactions,sysmem_read_transactions,sysmem_write_transactions,l2_read_transactions,l2_write_transactions,dram_read_transactions,dram_write_transactions,global_hit_rate,local_hit_rate,gld_requested_throughput,gst_requested_throughput,gld_throughput,gst_throughput,local_memory_overhead,tex_cache_hit_rate,l2_tex_read_hit_rate,l2_tex_write_hit_rate,dram_read_throughput,dram_write_throughput,tex_cache_throughput,l2_tex_read_throughput,l2_tex_write_throughput,l2_read_throughput,l2_write_throughput,sysmem_read_throughput,sysmem_write_throughput,local_load_throughput,local_store_throughput,shared_load_throughput,shared_store_throughput,gst_efficiency,tex_cache_transactions,flop_count_dp,flop_count_dp_add,flop_count_dp_fma,flop_count_dp_mul,flop_count_sp,flop_count_sp_add,flop_count_sp_fma,flop_count_sp_mul,flop_count_sp_special,inst_executed,inst_issued,dram_utilization,sysmem_utilization,stall_inst_fetch,stall_exec_dependency,stall_memory_dependency,stall_texture,stall_sync,stall_other,stall_constant_memory_dependency,stall_pipe_busy,shared_efficiency,inst_fp_32,inst_fp_64,inst_integer,inst_bit_convert,inst_control,inst_compute_ld_st,inst_misc,inst_inter_thread_communication,issue_slots,cf_issued,cf_executed,ldst_issued,ldst_executed,atomic_transactions,atomic_transactions_per_request,l2_atomic_throughput,l2_atomic_transactions,l2_tex_read_transactions,stall_memory_throttle,stall_not_selected,l2_tex_write_transactions,flop_count_hp,flop_count_hp_add,flop_count_hp_mul,flop_count_hp_fma,inst_fp_16,ipc,issued_ipc,issue_slot_utilization,sm_efficiency,achieved_occupancy,eligible_warps_per_cycle,shared_utilization,l2_utilization,tex_utilization,ldst_fu_utilization,cf_fu_utilization,special_fu_utilization,half_precision_fu_utilization,single_precision_fu_utilization,double_precision_fu_utilization,flop_hp_efficiency,flop_sp_efficiency,flop_dp_efficiency,sysmem_read_utilization,sysmem_write_utilization,architecture,application_name,input
23.0,STREAM_Triad,1.0,1.0,0.956521,0.00033,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10006658,1250832,0,5,2501760,1250854,2501676,1251296,0.0,0.0,363182434549.76,181591217274.88,363182434549.76,181591217274.88,0.0,0.5,0.0,0.0,363184582033.408,181658863009.792,363182434549.76,363182434549.76,181591217274.88,363196393193.4721,181594438500.352,0.0,725878.7840000001,0.0,0.0,0.0,0.0,1.0,2501664,0,0,0,0,20013312,0,10006656,0,0,7192284,7194800,8,1,0.009889799999999999,0.0400276,0.828133,1.4999999999999996e-06,0.0,0.0289958,0.0008744,0.0009375,0.0,10006656,0,120079872,0,10006656,30019968,50033280,0,6882092,625416,625416,4377912,1563540,0,0.0,0.0,0,2501664,0.08692029999999999,0.0042194,1250832,0,0,0,0,0,0.4920640000000001,0.491647,0.235139,0.981612,0.867806,0.702954,0,3,2,1,1,0,0,2,0,0.0,0.0105003,0.0,0,1,P100,stream,N10006656_STREAM_Triad
23.0,STREAM_Triad,1.0,1.0,0.956521,0.000332,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10002178,1250272,0,5,2500640,1250294,2500560,1251492,0.0,0.0,363056806756.3521,181527866507.264,363056806756.3521,181527866507.264,0.0,0.5,0.0,0.0,363060027981.824,181705033908.224,363056806756.3521,363056806756.3521,181527866507.264,363070765400.064,181531087732.736,0.0,725952.512,0.0,0.0,0.0,0.0,1.0,2500544,0,0,0,0,20004352,0,10002176,0,0,7189064,7191147,8,1,0.009758,0.0401389,0.829108,1.2e-06,0.0,0.028789599999999995,0.0004772,0.0009389,0.0,10002176,0,120026112,0,10002176,30006528,50010880,0,6878572,625136,625136,4375952,1562840,0,0.0,0.0,0,2500544,0.0866054,0.0041824,1250272,0,0,0,0,0,0.491667,0.490913,0.234787,0.9814700000000001,0.8689479999999999,0.698857,0,3,2,1,1,0,0,2,0,0.0,0.0104903,0.0,0,1,P100,stream,N10002176_STREAM_Triad
264.216821,invert_mapping,1.0,0.99994,0.94853,0.004001,0.0,0.0,0.0,0.0,15.54209,4.371187,0,0,0,0,5472370,1539095,0,5,10938155,1790898,11042869,1548191,0.0005742999999999999,0.0,40860815615.5904,40860815615.5904,326885665931.264,45968712846.5408,0.0,0.0879104,0.0130286,0.12879100000000002,329821276078.08,46240369528.0128,40861245112.32,326694539886.592,45968712846.5408,326693466144.768,53489415330.2016,0.0,149334.016,0.0,0.0,0.0,0.0,0.888882,1368092,0,0,0,0,0,0,0,0,0,2739400,2749748,6,1,0.0007714,0.0405736,0.90633,0.0234828,0.0,0.0250296,0.0001978,4.320000000000001e-05,0.0,0,0,50909580,0,2585076,21889200,7765104,0,2735797,131088,131088,2756920,724936,0,0.0,0.0,0,10938198,0.0035,7.09e-05,1539095,0,0,0,0,0,0.039397,0.039672000000000006,0.0197352,0.962933,0.930838,0.043459,0,2,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,P100,kmeans,N321900_invert_mapping
23.0,STREAM_Add,1.0,1.0,0.956521,0.000294,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10005762,1250720,0,5,2501680,1250743,2501453,1252210,0.0,0.0,361963737579.52,180981331918.848,361963737579.52,180981331918.848,0.0,0.5,0.0,0.0,361965885063.168,181197154025.472,361963737579.52,361963737579.52,180981331918.848,361998097317.888,180984553144.32,0.0,723506.176,0.0,0.0,0.0,0.0,1.0,2501440,0,0,0,0,10005760,10005760,0,0,0,7191640,7194401,8,1,0.0096376,0.0399077,0.828635,1.7e-06,0.0,0.029462000000000002,0.0006929999999999999,0.000935,0.0,10005760,0,120069120,0,10005760,30017280,50028800,0,6881706,625360,625360,4377520,1563400,0,0.0,0.0,0,2501440,0.08651149999999999,0.004215999999999999,1250720,0,0,0,0,0,0.489435,0.4894520000000001,0.23409,0.98224,0.8660680000000001,0.700088,0,3,2,1,1,0,0,2,0,0.0,0.0052254,0.0,0,1,P100,stream,N10005760_STREAM_Add
265.427336,invert_mapping,1.0,0.999959,0.9485399999999999,0.002585,0.0,0.0,0.0,0.0,15.542433,4.371267,0,0,0,0,4904570,1379397,0,5,9804624,1595560,9666106,1387268,0.0004921999999999999,0.0,40735187822.1824,40735187822.1824,325881717325.824,45827301048.32,0.0,0.0878618,0.0342923,0.145892,321133630980.096,46088757182.464005,40735724693.0944,325698107473.92,45827301048.32,325735688437.76,53008808489.7792,0.0,166111.232,0.0,0.0,0.0,0.0,0.888884,1226142,0,0,0,0,0,0,0,0,0,2454672,2461018,6,1,0.0008051,0.0396518,0.906016,0.023405900000000004,0.0,0.025963599999999996,0.0002322,4.7499999999999996e-05,0.0,0,0,45620180,0,2315436,19618000,6953744,0,2449401,117440,117440,2470780,649616,0,0.0,0.0,0,9803484,0.003797,7.979999999999999e-05,1379397,0,0,0,0,0,0.040588,0.040917,0.0203611,0.932295,0.910002,0.045112,0,2,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,P100,kmeans,N288500_invert_mapping
254.789225,invert_mapping,1.0,0.999787,0.9484600000000001,0.006214,0.0,0.0,0.0,0.0,15.539923000000002,4.3705690000000015,0,0,0,0,2150570,604843,0,5,4297895,692203,4017698,595992,0.0009902,0.0,37235111598.4896,37235111598.4896,297880678039.552,41890534024.8064,0.0,0.08865970000000001,0.0847932,0.169169,278260193689.6,41277534817.4848,37236292714.496,297495204724.736,41890534024.8064,297665929674.752,47940961828.864006,0.0,346290.17600000004,0.0,0.0,0.0,0.0,0.8888670000000001,537642,0,0,0,0,0,0,0,0,0,1078268,1084968,5,1,0.0008412000000000001,0.034809,0.907629,0.0246528,0.0,0.027703,0.0009966,6.06e-05,0.0,0,0,20031620,0,1020924,8602000,3071696,0,1077865,51680,51680,1083748,285244,0,0.0,0.0,0,4295427,0.0031852000000000004,0.000122,604843,0,0,0,0,0,0.042307,0.042538,0.021140500000000003,0.8421649999999999,0.957231,0.049175,0,2,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,P100,kmeans,N126500_invert_mapping
23.0,STREAM_Add,1.0,1.0,0.956521,0.000244,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10004610,1250576,0,5,2501320,1250599,2501177,1250410,0.0,0.0,361761874116.608,180880400187.392,361761874116.608,180880400187.392,0.0,0.5,0.0,0.0,361765095342.08,180856777867.264,361761874116.608,361761874116.608,180880400187.392,361786570178.56,180883621412.864,0.0,723186.688,0.0,0.0,0.0,0.0,1.0,2501152,0,0,0,0,10004608,10004608,0,0,0,7190812,7193411,8,1,0.0097593,0.0398771,0.8287059999999999,4e-07,0.0,0.029000599999999998,0.0012648000000000002,0.0009371000000000001,0.0,10004608,0,120055296,0,10004608,30013824,50023040,0,6880761,625288,625288,4377016,1563220,0,0.0,0.0,0,2501152,0.0862445,0.0042091,1250576,0,0,0,0,0,0.489566,0.489368,0.234049,0.982055,0.86729,0.6997770000000001,0,3,2,1,1,0,0,2,0,0.0,0.0052258,0.0,0,1,P100,stream,N10004608_STREAM_Add
23.0,STREAM_Triad,1.0,1.0,0.956521,0.00045,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10019458,1252432,0,5,2505032,1252454,2504884,1253170,0.0,0.0,362935473930.24,181467736965.12,362935473930.24,181467736965.12,0.0,0.5,0.0,0.0,362938695155.712,181574037405.696,362935473930.24,362935473930.24,181467736965.12,362960169992.192,181470958190.592,0.0,724456.448,0.0,0.0,0.0,0.0,1.0,2504864,0,0,0,0,20038912,0,10019456,0,0,7201484,7204725,8,1,0.0097647,0.0400573,0.8294309999999999,0.0,0.0,0.0289369,0.000726,0.0009389,0.0,10019456,0,120233472,0,10019456,30058368,50097280,0,6891611,626216,626216,4383512,1565540,0,0.0,0.0,0,2504864,0.08593880000000001,0.004205400000000001,1252432,0,0,0,0,0,0.491712,0.492142,0.2353740000000001,0.981359,0.865566,0.7008409999999999,0,3,2,1,1,0,0,2,0,0.0,0.0104901,0.0,0,1,P100,stream,N10019456_STREAM_Triad
266.808802,invert_mapping,1.0,0.999943,0.948514,0.002242,0.0,0.0,0.0,0.0,15.542139,4.3712019999999985,0,0,0,0,5839570,1642370,0,5,11671646,1918019,11832208,1653412,0.0005805,0.0,41386841735.168,41386841735.168,331094733881.344,46560559339.9296,0.0,0.0881118,0.0092962,0.122895,335438019559.424,46873555081.6256,41387378606.08,330841330810.88,46560559339.9296,330886427967.48804,54375144960.8192,0.0,141746.176,0.0,0.0,0.0,0.0,0.888883,1459892,0,0,0,0,0,0,0,0,0,2922090,2932249,6,1,0.0008598999999999999,0.040444199999999986,0.904482,0.0247192,0.0,0.0256745,0.00017309999999999998,4.15e-05,0.0,0,0,54307820,0,2754964,23358000,8271856,0,2917713,139772,139772,2941688,773354,0,0.0,0.0,0,11670057,0.003537,6.819999999999999e-05,1642370,0,0,0,0,0,0.039063,0.039103,0.0194547,0.984726,0.970436,0.042869,0,2,1,1,1,0,0,1,0,0.0,0.0,0.0,0,1,P100,kmeans,N343500_invert_mapping
23.0,STREAM_Triad,1.0,1.0,0.956521,0.00024,0.0,0.0,0.0,0.0,16.000003,4.0,0,0,0,0,10013826,1251728,0,5,2503552,1251750,2503480,1252436,0.0,0.0,363196393193.4721,181597659725.824,363196393193.4721,181597659725.824,0.0,0.5,0.0,0.0,363199614418.944,181700738940.928,363196393193.4721,363196393193.4721,181597659725.824,363209278095.36,181600880951.296,0.0,725384.192,0.0,0.0,0.0,0.0,1.0,2503456,0,0,0,0,20027648,0,10013824,0,0,7197436,7201125,8,1,0.009593899999999999,0.0401528,0.8288160000000001,1e-06,0.0,0.0290266,0.0006992999999999999,0.0009347,0.0,10013824,0,120165888,0,10013824,30041472,50069120,0,6888185,625864,625864,4381048,1564660,0,0.0,0.0,0,2503456,0.08654880000000001,0.0042266000000000005,1251728,0,0,0,0,0,0.490822,0.4906430000000001,0.23466,0.981894,0.865909,0.70095,0,3,2,1,1,0,0,2,0,0.0,0.010476799999999998,0.0,0,1,P100,stream,N10013824_STREAM_Triad
