Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
161    161    1527260247715005840    3.223752    3.212723    3.212949    1.000000    1.000000    1.000000    4.279940    4.322667    3.645370
162    162    1527260248026286761    3.223683    3.212753    3.212532    1.000000    1.000000    1.000000    4.276011    4.322813    3.641807
163    163    1527260248337689973    3.223607    3.212793    3.211271    1.000000    1.000000    1.000000    4.294482    4.322587    7.293576
164    164    1527260248649114518    3.223530    3.212701    3.211051    1.000000    1.000000    1.000000    4.290540    4.322298    3.646546
165    165    1527260248960282523    3.223471    3.212704    3.213698    1.000000    1.000000    1.000000    4.286775    4.322790    3.667517
166    166    1527260249271906443    3.223384    3.212688    3.208996    1.000000    1.000000    1.000000    4.283075    4.323520    3.671679
167    167    1527260249583395071    3.223306    3.212627    3.210390    1.000000    1.000000    1.000000    4.279305    4.323126    3.652181
168    168    1527260249894977241    3.223224    3.212591    3.209426    1.000000    1.000000    1.000000    4.275439    4.249075    3.628741
169    169    1527260250206318204    3.223157    3.212615    3.211913    1.000000    1.000000    1.000000    4.293081    4.320384    7.264213
170    170    1527260250517663166    3.223091    3.212559    3.211871    1.000000    1.000000    1.000000    4.289178    4.319843    3.627985
171    171    1527260250829122461    3.223018    3.212544    3.210692    1.000000    1.000000    1.000000    4.285450    4.320165    3.650387
172    172    1527260251140322007    3.222962    3.212606    3.213372    1.000000    1.000000    1.000000    4.281900    4.321047    3.673113
173    173    1527260251451409179    3.222914    3.212634    3.214533    1.000000    1.000000    1.000000    4.278333    4.321903    3.662899
174    174    1527260251762519558    3.222865    3.212658    3.214293    1.000000    1.000000    1.000000    4.295887    4.323555    7.342076
175    175    1527260252073789937    3.222806    3.212651    3.212641    1.000000    1.000000    1.000000    4.292207    4.323473    3.650151
176    176    1527260252385161566    3.222743    3.212650    3.211596    1.000000    1.000000    1.000000    4.288565    4.322916    3.649909
177    177    1527260252696449487    3.222685    3.212573    3.212460    1.000000    1.000000    1.000000    4.284997    4.322317    3.655506
178    178    1527260253007515450    3.222640    3.212629    3.214752    1.000000    1.000000    1.000000    4.281486    4.322435    3.657999
179    179    1527260253318786288    3.222585    3.212647    3.212636    1.000000    1.000000    1.000000    4.277993    4.249142    3.654634
180    180    1527260253630184792    3.222522    3.212603    3.211319    1.000000    1.000000    1.000000    4.294891    4.322407    7.325983
181    181    1527260253941235880    3.222480    3.212641    3.214906    1.000000    1.000000    1.000000    4.291612    4.322857    3.699553
182    182    1527260254252235968    3.222442    3.212716    3.215433    1.000000    1.000000    1.000000    4.288326    4.323251    3.691523
183    183    1527260254563995554    3.222361    3.212599    3.207600    1.000000    1.000000    1.000000    4.284794    4.322398    3.641418
184    184    1527260254875482849    3.222296    3.212444    3.210404    1.000000    1.000000    1.000000    4.281347    4.321361    3.649388
185    185    1527260255186347146    3.222266    3.212564    3.216838    1.000000    1.000000    1.000000    4.297609    4.320082    7.301080
186    186    1527260255497919483    3.222198    3.212466    3.209528    1.000000    1.000000    1.000000    4.294144    4.320301    3.652256
187    187    1527260255809426278    3.222134    3.212395    3.210203    1.000000    1.000000    1.000000    4.290863    4.320924    3.679512
188    188    1527260256120298284    3.222105    3.212508    3.216758    1.000000    1.000000    1.000000    4.287498    4.320799    3.656009
189    189    1527260256431378788    3.222066    3.212528    3.214602    1.000000    1.000000    1.000000    4.284242    4.321177    3.670246
190    190    1527260256742393751    3.222030    3.212505    3.215279    1.000000    1.000000    1.000000    4.281192    4.321700    3.702803
191    191    1527260257053905380    3.221968    3.212519    3.210153    1.000000    1.000000    1.000000    4.296997    4.320891    7.304751
