Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
58    58    1527260743043260132    3.453876    3.394118    3.391442    1.000000    1.000000    1.000000    3.629506    3.658416    3.276669
59    59    1527260743336653723    3.453108    3.394218    3.408391    1.000000    1.000000    1.000000    3.623799    3.660410    3.291510
60    60    1527260743629585024    3.452456    3.394246    3.413770    1.000000    1.000000    1.000000    3.618549    3.662833    3.307127
61    61    1527260743923811905    3.451576    3.394227    3.398738    1.000000    1.000000    1.000000    3.613554    3.665238    3.313593
62    62    1527260744217815869    3.450766    3.394319    3.401315    1.000000    1.000000    1.000000    3.608820    3.667449    3.319622
63    63    1527260744511809959    3.449985    3.394197    3.401429    1.000000    1.000000    1.000000    3.604179    3.669336    3.315917
64    64    1527260744805116092    3.449353    3.400899    3.409407    1.000000    1.000000    1.000000    3.599819    3.614530    3.324111
65    65    1527260745099288639    3.448585    3.400867    3.399365    1.000000    1.000000    1.000000    3.595445    3.614711    3.315224
66    66    1527260745393918769    3.447758    3.400761    3.394086    1.000000    1.000000    1.000000    3.641265    3.679226    6.617592
67    67    1527260745687517318    3.447137    3.400650    3.406011    1.000000    1.000000    1.000000    3.636576    3.680543    3.326232
68    68    1527260745981531866    3.446462    3.400628    3.401192    1.000000    1.000000    1.000000    3.631949    3.681746    3.321536
69    69    1527260746275560788    3.445805    3.400475    3.401026    1.000000    1.000000    1.000000    3.627599    3.682834    3.331370
70    70    1527260746569046629    3.445257    3.400756    3.407319    1.000000    1.000000    1.000000    3.623192    3.684116    3.318170
71    71    1527260746863794425    3.444516    3.400462    3.392731    1.000000    1.000000    1.000000    3.618474    3.684137    3.288557
72    72    1527260747157745682    3.443925    3.400469    3.401925    1.000000    1.000000    1.000000    3.614069    3.619179    3.300881
73    73    1527260747451388897    3.443400    3.400499    3.405493    1.000000    1.000000    1.000000    3.609901    3.620120    3.309019
74    74    1527260747744671072    3.442946    3.400940    3.409686    1.000000    1.000000    1.000000    3.605884    3.621131    3.311493
75    75    1527260748038079829    3.442485    3.401144    3.408215    1.000000    1.000000    1.000000    3.645922    3.688263    6.618518
76    76    1527260748332063711    3.441947    3.401230    3.401547    1.000000    1.000000    1.000000    3.641196    3.689085    3.286323
77    77    1527260748625061803    3.441572    3.401515    3.412992    1.000000    1.000000    1.000000    3.636983    3.690409    3.315243
78    78    1527260748919301225    3.441021    3.401576    3.398593    1.000000    1.000000    1.000000    3.632892    3.691692    3.317822
79    79    1527260749213776730    3.440450    3.401399    3.395868    1.000000    1.000000    1.000000    3.628724    3.692115    3.303799
80    80    1527260749507935236    3.439938    3.401355    3.399528    1.000000    1.000000    1.000000    3.624656    3.692518    3.303042
81    81    1527260749802337949    3.439405    3.401662    3.396708    1.000000    1.000000    1.000000    3.620611    3.627640    3.297052
82    82    1527260750096542497    3.438912    3.401784    3.398996    1.000000    1.000000    1.000000    3.616666    3.628257    3.297053
83    83    1527260750390229254    3.438504    3.401946    3.404988    1.000000    1.000000    1.000000    3.612999    3.628782    3.311596
84    84    1527260750684491218    3.438026    3.401645    3.398333    1.000000    1.000000    1.000000    3.648843    3.695294    6.624553
85    85    1527260750979148222    3.437505    3.401444    3.393776    1.000000    1.000000    1.000000    3.644507    3.694895    3.280699
86    86    1527260751273641810    3.437018    3.401261    3.395660    1.000000    1.000000    1.000000    3.640363    3.694320    3.288336
87    87    1527260751568425773    3.436503    3.401082    3.392315    1.000000    1.000000    1.000000    3.636341    3.693899    3.290959
88    88    1527260751861357032    3.436246    3.401310    3.413770    1.000000    1.000000    1.000000    3.632789    3.694282    3.322291
89    89    1527260752155825412    3.435793    3.401432    3.395950    1.000000    1.000000    1.000000    3.628875    3.694439    3.284604
90    90    1527260752450162334    3.435368    3.401398    3.397467    1.000000    1.000000    1.000000    3.624983    3.629384    3.278613
91    91    1527260752744954380    3.434893    3.400994    3.392222    1.000000    1.000000    1.000000    3.621313    3.629378    3.291534
92    92    1527260753039856050    3.434414    3.400624    3.390961    1.000000    1.000000    1.000000    3.653857    3.695570    6.609593
93    93    1527260753333372683    3.434120    3.400845    3.406962    1.000000    1.000000    1.000000    3.650178    3.696015    3.310790
94    94    1527260753627051357    3.433812    3.401023    3.405082    1.000000    1.000000    1.000000    3.646654    3.696463    3.318246
95    95    1527260753921025113    3.433474    3.401174    3.401664    1.000000    1.000000    1.000000    3.643016    3.696946    3.300604
96    96    1527260754216353116    3.432978    3.400796    3.386066    1.000000    1.000000    1.000000    3.639302    3.697013    3.287626
97    97    1527260754509334333    3.432775    3.401007    3.413188    1.000000    1.000000    1.000000    3.636008    3.697961    3.318346
98    98    1527260754803598755    3.432423    3.400949    3.398304    1.000000    1.000000    1.000000    3.632703    3.633174    3.312052
99    99    1527260755096903763    3.432192    3.400892    3.409420    1.000000    1.000000    1.000000    3.629643    3.634065    3.328763
100    100    1527260755383477496    3.432750    3.403337    3.489503    1.000000    1.000000    1.000000    3.627459    3.637285    3.405417
101    101    1527260755669418856    3.433370    3.405185    3.497221    1.000000    1.000000    1.000000    3.625214    3.639277    3.394273
102    102    1527260755953466679    3.434196    3.407371    3.520534    1.000000    1.000000    1.000000    3.655895    3.708191    6.864781
103    103    1527260756238568458    3.434886    3.409296    3.507519    1.000000    1.000000    1.000000    3.653862    3.711188    3.439993
104    104    1527260756524050902    3.435521    3.411179    3.502842    1.000000    1.000000    1.000000    3.651776    3.713981    3.430477
105    105    1527260756808750307    3.436231    3.413291    3.512477    1.000000    1.000000    1.000000    3.649808    3.717351    3.438602
106    106    1527260757094939375    3.436764    3.415037    3.494194    1.000000    1.000000    1.000000    3.647650    3.719779    3.415019
107    107    1527260757379541697    3.437461    3.417368    3.513675    1.000000    1.000000    1.000000    3.645572    3.656894    3.418222
108    108    1527260757664043643    3.438156    3.419789    3.514914    1.000000    1.000000    1.000000    3.643625    3.660120    3.428627
109    109    1527260757949700629    3.438714    3.421600    3.500702    1.000000    1.000000    1.000000    3.641552    3.662660    3.411466
110    110    1527260758233511994    3.439460    3.423737    3.523467    1.000000    1.000000    1.000000    3.639795    3.665498    3.441740
111    111    1527260758519284313    3.439985    3.425720    3.499289    1.000000    1.000000    1.000000    3.637847    3.667746    3.417955
112    112    1527260758803619802    3.440651    3.427991    3.516972    1.000000    1.000000    1.000000    3.636182    3.670430    3.445462
113    113    1527260759088957247    3.441202    3.430027    3.504622    1.000000    1.000000    1.000000    3.634270    3.672564    3.414210
114    114    1527260759373236986    3.441853    3.432152    3.517662    1.000000    1.000000    1.000000    3.662069    3.742591    6.901621
115    115    1527260759658311765    3.442411    3.434297    3.507852    1.000000    1.000000    1.000000    3.660125    3.745148    3.432184
116    116    1527260759943165128    3.442983    3.436604    3.510578    1.000000    1.000000    1.000000    3.658108    3.680604    3.419493
117    117    1527260760229052654    3.443441    3.438426    3.497879    1.000000    1.000000    1.000000    3.656181    3.682775    3.427127
118    118    1527260760514220058    3.443963    3.440520    3.506712    1.000000    1.000000    1.000000    3.654215    3.684888    3.417996
119    119    1527260760799178837    3.444497    3.442668    3.509279    1.000000    1.000000    1.000000    3.652234    3.686692    3.412079
120    120    1527260761083700909    3.445066    3.444794    3.514666    1.000000    1.000000    1.000000    3.650521    3.689324    3.440798
121    121    1527260761368482813    3.445600    3.447161    3.511459    1.000000    1.000000    1.000000    3.648863    3.692657    3.444334
122    122    1527260761653487676    3.446104    3.449289    3.508712    1.000000    1.000000    1.000000    3.647081    3.695354    3.425720
123    123    1527260761937463749    3.446698    3.451591    3.521423    1.000000    1.000000    1.000000    3.645363    3.697970    3.429342
124    124    1527260762222695902    3.447164    3.453510    3.505916    1.000000    1.000000    1.000000    3.643491    3.700076    3.407442
125    125    1527260762508577387    3.447561    3.455306    3.497953    1.000000    1.000000    1.000000    3.641557    3.634897    3.396187
126    126    1527260762794872871    3.447914    3.457143    3.492895    1.000000    1.000000    1.000000    3.639712    3.637415    3.404210
127    127    1527260763079757234    3.448392    3.459084    3.510196    1.000000    1.000000    1.000000    3.664489    3.707617    6.867990
128    128    1527260763364693388    3.448857    3.461311    3.509558    1.000000    1.000000    1.000000    3.662793    3.710314    3.441834
129    129    1527260763649843625    3.449297    3.463547    3.506923    1.000000    1.000000    1.000000    3.661188    3.713478    3.450718
130    130    1527260763934371322    3.449786    3.465859    3.514596    1.000000    1.000000    1.000000    3.659656    3.716783    3.456697
131    131    1527260764219338768    3.450228    3.468127    3.509173    1.000000    1.000000    1.000000    3.658034    3.719921    3.441909
132    132    1527260764504760754    3.450624    3.470242    3.503584    1.000000    1.000000    1.000000    3.656515    3.723265    3.452856
133    133    1527260764791073321    3.450934    3.472018    3.492686    1.000000    1.000000    1.000000    3.654742    3.725553    3.416099
134    134    1527260765075640976    3.451393    3.474357    3.514103    1.000000    1.000000    1.000000    3.653224    3.660750    3.446091
135    135    1527260765359972132    3.451867    3.476852    3.517026    1.000000    1.000000    1.000000    3.651609    3.663964    3.429424
136    136    1527260765644277163    3.452336    3.479317    3.517349    1.000000    1.000000    1.000000    3.650102    3.667257    3.441318
137    137    1527260765929411233    3.452727    3.481655    3.507122    1.000000    1.000000    1.000000    3.648501    3.670183    3.425638
138    138    1527260766213649847    3.453189    3.483764    3.518171    1.000000    1.000000    1.000000    3.646950    3.672505    3.428859
139    139    1527260766498451210    3.453597    3.486112    3.511219    1.000000    1.000000    1.000000    3.645375    3.675511    3.422814
140    140    1527260766783633072    3.453967    3.488339    3.506534    1.000000    1.000000    1.000000    3.667911    3.747245    6.871296
141    141    1527260767068978017    3.454318    3.490639    3.504530    1.000000    1.000000    1.000000    3.666307    3.750439    3.436805
142    142    1527260767353995462    3.454691    3.493050    3.508557    1.000000    1.000000    1.000000    3.664786    3.685461    3.445421
143    143    1527260767639973780    3.454980    3.494890    3.496769    1.000000    1.000000    1.000000    3.663089    3.687792    3.417528
144    144    1527260767925364600    3.455313    3.496916    3.503967    1.000000    1.000000    1.000000    3.661429    3.690018    3.419020
145    145    1527260768210324088    3.455677    3.499122    3.509271    1.000000    1.000000    1.000000    3.659848    3.692784    3.426989
146    146    1527260768495242283    3.456039    3.501673    3.509779    1.000000    1.000000    1.000000    3.658395    3.696177    3.442876
147    147    1527260768779789105    3.456427    3.503743    3.514360    1.000000    1.000000    1.000000    3.656907    3.698716    3.434458
148    148    1527260769064446010    3.456800    3.506103    3.513001    1.000000    1.000000    1.000000    3.655474    3.701530    3.440011
149    149    1527260769349422289    3.457144    3.508152    3.509064    1.000000    1.000000    1.000000    3.654089    3.704065    3.444610
150    150    1527260769635347191    3.457407    3.508312    3.497422    1.000000    1.000000    1.000000    3.652649    3.704653    3.434052
151    151    1527260769920695052    3.457713    3.508458    3.504494    1.000000    1.000000    1.000000    3.651269    3.705582    3.440047
152    152    1527260770206326413    3.457993    3.508068    3.501016    1.000000    1.000000    1.000000    3.671897    3.705570    6.846661
153    153    1527260770491312984    3.458319    3.508096    3.508937    1.000000    1.000000    1.000000    3.670292    3.705195    3.421158
154    154    1527260770777297135    3.458563    3.507973    3.496697    1.000000    1.000000    1.000000    3.668725    3.705068    3.424627
155    155    1527260771061934582    3.458909    3.507988    3.513241    1.000000    1.000000    1.000000    3.667330    3.705252    3.447751
156    156    1527260771346981860    3.459218    3.508269    3.508190    1.000000    1.000000    1.000000    3.665883    3.705713    3.436914
157    157    1527260771632658971    3.459476    3.508005    3.500455    1.000000    1.000000    1.000000    3.664405    3.705918    3.429515
158    158    1527260771918269665    3.459736    3.507732    3.501269    1.000000    1.000000    1.000000    3.662993    3.706069    3.437238
159    159    1527260772204663816    3.459934    3.507550    3.491691    1.000000    1.000000    1.000000    3.661536    3.706381    3.427755
160    160    1527260772490866467    3.460143    3.506962    3.494028    1.000000    1.000000    1.000000    3.660089    3.706027    3.426331
161    161    1527260772775822412    3.460443    3.507163    3.509314    1.000000    1.000000    1.000000    3.658835    3.706767    3.454116
162    162    1527260773062580062    3.460606    3.506567    3.487265    1.000000    1.000000    1.000000    3.657273    3.705852    3.402180
163    163    1527260773347540341    3.460899    3.506660    3.509261    1.000000    1.000000    1.000000    3.655828    3.705917    3.417066
164    164    1527260773633612576    3.461107    3.506219    3.495621    1.000000    1.000000    1.000000    3.674724    3.704373    6.804635
165    165    1527260773917980231    3.461436    3.506393    3.516574    1.000000    1.000000    1.000000    3.673267    3.704325    3.429110
166    166    1527260774203728092    3.461662    3.506173    3.499589    1.000000    1.000000    1.000000    3.671695    3.704073    3.407795
167    167    1527260774487518207    3.462025    3.506689    3.523731    1.000000    1.000000    1.000000    3.670382    3.704512    3.447153
168    168    1527260774772028279    3.462332    3.506850    3.514814    1.000000    1.000000    1.000000    3.669043    3.704979    3.440729
169    169    1527260775057521223    3.462567    3.506719    3.502714    1.000000    1.000000    1.000000    3.667617    3.705201    3.423745
170    170    1527260775342052378    3.462867    3.506717    3.514554    1.000000    1.000000    1.000000    3.666231    3.704928    3.427101
171    171    1527260775628129738    3.463055    3.506398    3.495558    1.000000    1.000000    1.000000    3.664609    3.703706    3.384612
172    172    1527260775913118017    3.463317    3.506402    3.508916    1.000000    1.000000    1.000000    3.663255    3.703737    3.427271
173    173    1527260776199248585    3.463497    3.505872    3.494908    1.000000    1.000000    1.000000    3.661891    3.703587    3.423909
174    174    1527260776485189903    3.463688    3.505698    3.497221    1.000000    1.000000    1.000000    3.660516    3.703802    3.418890
175    175    1527260776771337262    3.463862    3.505633    3.494703    1.000000    1.000000    1.000000    3.658985    3.703645    3.388674
176    176    1527260777055840709    3.464146    3.506073    3.514896    1.000000    1.000000    1.000000    3.657646    3.703967    3.418472
177    177    1527260777341318737    3.464362    3.505927    3.502897    1.000000    1.000000    1.000000    3.675397    3.703789    6.852503
178    178    1527260777628079762    3.464489    3.505479    3.487224    1.000000    1.000000    1.000000    3.673880    3.702954    3.401948
179    179    1527260777912820625    3.464749    3.505579    3.511965    1.000000    1.000000    1.000000    3.672624    3.702842    3.444774
180    180    1527260778196932573    3.465048    3.505682    3.519739    1.000000    1.000000    1.000000    3.671383    3.702607    3.444551
181    181    1527260778482588183    3.465242    3.505512    3.500719    1.000000    1.000000    1.000000    3.670051    3.702286    3.426472
182    182    1527260778768972709    3.465386    3.505276    3.491809    1.000000    1.000000    1.000000    3.668737    3.701764    3.427696
183    183    1527260779053920988    3.465622    3.505611    3.509409    1.000000    1.000000    1.000000    3.667433    3.701983    3.425688
184    184    1527260779338982017    3.465849    3.505490    3.508021    1.000000    1.000000    1.000000    3.666183    3.701720    3.433391
185    185    1527260779624089087    3.466070    3.505299    3.507454    1.000000    1.000000    1.000000    3.664962    3.701845    3.436393
186    186    1527260779908606742    3.466326    3.505247    3.514720    1.000000    1.000000    1.000000    3.663734    3.701657    3.432096
187    187    1527260780193537063    3.466554    3.505297    3.509630    1.000000    1.000000    1.000000    3.662501    3.701729    3.429084
188    188    1527260780477988677    3.466809    3.505245    3.515536    1.000000    1.000000    1.000000    3.661411    3.702218    3.453572
189    189    1527260780762983706    3.467028    3.505197    3.508833    1.000000    1.000000    1.000000    3.677959    3.770558    6.843533
190    190    1527260781048947191    3.467183    3.505005    3.496950    1.000000    1.000000    1.000000    3.676557    3.701298    3.407792
191    191    1527260781332622556    3.467480    3.505415    3.525156    1.000000    1.000000    1.000000    3.675460    3.701840    3.462486
192    192    1527260781617091295    3.467725    3.505550    3.515325    1.000000    1.000000    1.000000    3.674335    3.702046    3.455272
193    193    1527260781902123616    3.467932    3.505783    3.508374    1.000000    1.000000    1.000000    3.673140    3.702512    3.439905
194    194    1527260782187515894    3.468115    3.505782    3.503949    1.000000    1.000000    1.000000    3.671787    3.702263    3.406588
195    195    1527260782474248835    3.468213    3.505347    3.487566    1.000000    1.000000    1.000000    3.670373    3.701545    3.392959
196    196    1527260782760156486    3.468362    3.505104    3.497633    1.000000    1.000000    1.000000    3.669142    3.701187    3.425879
197    197    1527260783045983638    3.468513    3.504789    3.498618    1.000000    1.000000    1.000000    3.667913    3.700947    3.423713
198    198    1527260783331266958    3.468696    3.504635    3.505287    1.000000    1.000000    1.000000    3.666730    3.700737    3.430050
199    199    1527260783616571028    3.468876    3.504555    3.505032    1.000000    1.000000    1.000000    3.665515    3.700261    3.421104
200    200    1527260783911390991    3.468484    3.502371    3.391901    1.000000    1.000000    1.000000    3.663767    3.697780    3.321943
201    201    1527260784205821162    3.468120    3.500144    3.396391    1.000000    1.000000    1.000000    3.678803    3.763535    6.638287
202    202    1527260784500888916    3.467721    3.497833    3.389052    1.000000    1.000000    1.000000    3.676924    3.692483    3.305946
203    203    1527260784795073172    3.467379    3.495584    3.399230    1.000000    1.000000    1.000000    3.675107    3.690094    3.313498
204    204    1527260785089648968    3.467017    3.493486    3.394712    1.000000    1.000000    1.000000    3.673276    3.687529    3.307753
205    205    1527260785384043973    3.466669    3.491106    3.396797    1.000000    1.000000    1.000000    3.671448    3.684417    3.304305
206    206    1527260785677182732    3.466397    3.489135    3.411354    1.000000    1.000000    1.000000    3.669740    3.681956    3.323406
207    207    1527260785970973363    3.466091    3.487160    3.403785    1.000000    1.000000    1.000000    3.668029    3.679576    3.320348
208    208    1527260786264508038    3.465802    3.485234    3.406753    1.000000    1.000000    1.000000    3.666377    3.677219    3.328605
209    209    1527260786559087792    3.465456    3.483247    3.394666    1.000000    1.000000    1.000000    3.664699    3.674888    3.321090
210    210    1527260786852918299    3.465156    3.481397    3.403323    1.000000    1.000000    1.000000    3.679250    3.741328    6.680270
211    211    1527260787147604512    3.464811    3.479040    3.393440    1.000000    1.000000    1.000000    3.677564    3.738572    3.329199
212    212    1527260787441079728    3.464537    3.477414    3.407443    1.000000    1.000000    1.000000    3.675845    3.736683    3.317357
213    213    1527260787735582358    3.464208    3.475108    3.395555    1.000000    1.000000    1.000000    3.674116    3.734344    3.313145
214    214    1527260788029574864    3.463911    3.473196    3.401447    1.000000    1.000000    1.000000    3.672428    3.664826    3.317809
215    215    1527260788323307996    3.463631    3.470938    3.404451    1.000000    1.000000    1.000000    3.670806    3.662611    3.327997
216    216    1527260788616348463    3.463392    3.469182    3.412498    1.000000    1.000000    1.000000    3.669091    3.660377    3.304281
217    217    1527260788909148805    3.463168    3.467014    3.415297    1.000000    1.000000    1.000000    3.667544    3.657996    3.336441
218    218    1527260789202616896    3.462910    3.464862    3.407525    1.000000    1.000000    1.000000    3.665905    3.655289    3.314210
219    219    1527260789497073776    3.462600    3.462711    3.396083    1.000000    1.000000    1.000000    3.679439    3.719636    6.586265
220    220    1527260789792321238    3.462250    3.460143    3.386989    1.000000    1.000000    1.000000    3.677645    3.716651    3.291602
221    221    1527260790087052159    3.461932    3.458072    3.392925    1.000000    1.000000    1.000000    3.675967    3.714985    3.312649
222    222    1527260790381058831    3.461655    3.455917    3.401283    1.000000    1.000000    1.000000    3.674321    3.712529    3.315244
223    223    1527260790675511003    3.461357    3.453930    3.396137    1.000000    1.000000    1.000000    3.672688    3.710158    3.315482
224    224    1527260790970078300    3.461055    3.451874    3.394810    1.000000    1.000000    1.000000    3.671187    3.708407    3.341304
225    225    1527260791263570765    3.460813    3.450124    3.407242    1.000000    1.000000    1.000000    3.669715    3.707332    3.343602
226    226    1527260791558551894    3.460495    3.447631    3.390047    1.000000    1.000000    1.000000    3.668119    3.705017    3.314934
227    227    1527260791852529609    3.460232    3.445612    3.401618    1.000000    1.000000    1.000000    3.681320    3.702289    6.626853
228    228    1527260792145073744    3.460047    3.444239    3.418288    1.000000    1.000000    1.000000    3.679796    3.700851    3.336522
229    229    1527260792439440999    3.459768    3.441957    3.397117    1.000000    1.000000    1.000000    3.678179    3.698045    3.314683
230    230    1527260792732742757    3.459547    3.439781    3.409458    1.000000    1.000000    1.000000    3.676602    3.695354    3.319094
231    231    1527260793026340681    3.459313    3.437902    3.406019    1.000000    1.000000    1.000000    3.675016    3.692945    3.314414
232    232    1527260793319267106    3.459115    3.436357    3.413827    1.000000    1.000000    1.000000    3.673461    3.690604    3.317369
233    233    1527260793614192694    3.458817    3.434002    3.390686    1.000000    1.000000    1.000000    3.671807    3.687758    3.294129
234    234    1527260793907623076    3.458597    3.432029    3.407963    1.000000    1.000000    1.000000    3.670301    3.685390    3.323088
235    235    1527260794201521124    3.458356    3.429959    3.402540    1.000000    1.000000    1.000000    3.668853    3.683179    3.334170
236    236    1527260794496397295    3.458067    3.427524    3.391254    1.000000    1.000000    1.000000    3.681438    3.746909    6.593686
237    237    1527260794792187963    3.457735    3.424974    3.380769    1.000000    1.000000    1.000000    3.679855    3.744325    3.313225
238    238    1527260795087248009    3.457442    3.422487    3.389141    1.000000    1.000000    1.000000    3.678344    3.741535    3.325882
239    239    1527260795381745722    3.457180    3.420262    3.395612    1.000000    1.000000    1.000000    3.676786    3.672389    3.311061
240    240    1527260795676269685    3.456919    3.418260    3.395309    1.000000    1.000000    1.000000    3.675278    3.670461    3.319703
241    241    1527260795970315608    3.456683    3.415839    3.400829    1.000000    1.000000    1.000000    3.673801    3.667525    3.323702
