Beat    Tag    Timestamp    Global_Rate    Window_Rate    Instant_Rate    Global_Accuracy    Window_Accuracy    Instant_Accuracy    Global_Power    Window_Power    Instant_Power
45    45    1527260389990993231    3.310099    3.238141    3.234863    1.000000    1.000000    1.000000    3.581937    3.581937    6.223051
46    46    1527260390299903616    3.308514    3.238120    3.237185    1.000000    1.000000    1.000000    3.571567    3.571567    3.105036
47    47    1527260390609046001    3.306943    3.238048    3.234755    1.000000    1.000000    1.000000    3.561749    3.561749    3.110589
48    48    1527260390917996927    3.305480    3.238021    3.236760    1.000000    1.000000    1.000000    3.552542    3.552542    3.119987
49    49    1527260391226417397    3.304193    3.238109    3.242327    1.000000    1.000000    1.000000    3.543751    3.543751    3.121249
50    50    1527260391535111116    3.302899    3.238136    3.239457    1.000000    1.000000    1.000000    3.535519    3.535519    3.131949
51    51    1527260391844485500    3.301513    3.238136    3.232330    1.000000    1.000000    1.000000    3.588431    3.635630    6.229326
52    52    1527260392152770304    3.300404    3.238216    3.243754    1.000000    1.000000    1.000000    3.579132    3.638437    3.104006
53    53    1527260392461558106    3.299235    3.238128    3.238470    1.000000    1.000000    1.000000    3.570137    3.643732    3.102370
54    54    1527260392770694574    3.298041    3.238070    3.234817    1.000000    1.000000    1.000000    3.561685    3.589754    3.114188
55    55    1527260393079084127    3.297036    3.238079    3.242652    1.000000    1.000000    1.000000    3.553953    3.593772    3.135839
56    56    1527260393387448430    3.296071    3.238089    3.242918    1.000000    1.000000    1.000000    3.546428    3.596970    3.131935
57    57    1527260393696413523    3.295027    3.238022    3.236612    1.000000    1.000000    1.000000    3.593735    3.662174    6.241608
58    58    1527260394004713868    3.294141    3.238083    3.243590    1.000000    1.000000    1.000000    3.585951    3.664573    3.141531
59    59    1527260394313704712    3.293161    3.238008    3.236342    1.000000    1.000000    1.000000    3.578564    3.666504    3.150381
60    60    1527260394622041557    3.292330    3.238004    3.243206    1.000000    1.000000    1.000000    3.571689    3.608297    3.165418
61    61    1527260394930771317    3.291457    3.237949    3.239079    1.000000    1.000000    1.000000    3.564591    3.610186    3.138628
62    62    1527260395239220079    3.290661    3.237937    3.242030    1.000000    1.000000    1.000000    3.557837    3.611630    3.145388
63    63    1527260395548285505    3.289785    3.237709    3.235561    1.000000    1.000000    1.000000    3.600970    3.675952    6.272843
64    64    1527260395856900391    3.289012    3.237756    3.240284    1.000000    1.000000    1.000000    3.593787    3.677755    3.141002
65    65    1527260396165367194    3.288287    3.237899    3.241840    1.000000    1.000000    1.000000    3.586865    3.679627    3.143346
66    66    1527260396474145371    3.287534    3.237858    3.238571    1.000000    1.000000    1.000000    3.580030    3.619170    3.135775
67    67    1527260396782601382    3.286855    3.237960    3.241953    1.000000    1.000000    1.000000    3.573791    3.620054    3.161582
68    68    1527260397091202977    3.286172    3.237973    3.240424    1.000000    1.000000    1.000000    3.567819    3.620962    3.167466
69    69    1527260397399940071    3.285489    3.238019    3.239002    1.000000    1.000000    1.000000    3.606846    3.684423    6.261020
70    70    1527260397708626331    3.284832    3.237981    3.239535    1.000000    1.000000    1.000000    3.600016    3.685191    3.128604
71    71    1527260398017394925    3.284182    3.237987    3.238671    1.000000    1.000000    1.000000    3.593354    3.685741    3.127025
72    72    1527260398326058686    3.283566    3.238090    3.239771    1.000000    1.000000    1.000000    3.586828    3.625079    3.123295
73    73    1527260398634892321    3.282941    3.238008    3.237989    1.000000    1.000000    1.000000    3.580503    3.625602    3.125210
74    74    1527260398943578290    3.282355    3.237975    3.239538    1.000000    1.000000    1.000000    3.574427    3.625814    3.130683
75    75    1527260399252271384    3.281783    3.237991    3.239463    1.000000    1.000000    1.000000    3.610537    3.688753    6.283425
76    76    1527260399561372352    3.281169    3.237872    3.235189    1.000000    1.000000    1.000000    3.604277    3.688810    3.135260
77    77    1527260399869887322    3.280652    3.238005    3.241334    1.000000    1.000000    1.000000    3.598352    3.628026    3.147653
78    78    1527260400178592166    3.280123    3.237990    3.239340    1.000000    1.000000    1.000000    3.592439    3.628684    3.137042
79    79    1527260400487612676    3.279564    3.237948    3.236031    1.000000    1.000000    1.000000    3.586503    3.628758    3.123857
80    80    1527260400795934771    3.279113    3.237953    3.243361    1.000000    1.000000    1.000000    3.580852    3.629139    3.133791
81    81    1527260401104701781    3.278613    3.237935    3.238688    1.000000    1.000000    1.000000    3.613789    3.691974    6.248760
82    82    1527260401413259459    3.278154    3.238015    3.240885    1.000000    1.000000    1.000000    3.607842    3.692440    3.125873
83    83    1527260401722062594    3.277674    3.238466    3.238309    1.000000    1.000000    1.000000    3.602052    3.630340    3.127261
84    84    1527260402030683605    3.277228    3.238677    3.240220    1.000000    1.000000    1.000000    3.596764    3.630689    3.157695
85    85    1527260402339408449    3.276780    3.238775    3.239130    1.000000    1.000000    1.000000    3.591594    3.630903    3.157190
86    86    1527260402648545000    3.276291    3.238715    3.234816    1.000000    1.000000    1.000000    3.622298    3.693337    6.229076
87    87    1527260402957202428    3.275872    3.238863    3.239838    1.000000    1.000000    1.000000    3.616734    3.693774    3.138039
88    88    1527260403265816106    3.275468    3.238883    3.240297    1.000000    1.000000    1.000000    3.611139    3.693789    3.124145
89    89    1527260403574617408    3.275051    3.238968    3.238328    1.000000    1.000000    1.000000    3.605553    3.632198    3.114051
90    90    1527260403883511668    3.274632    3.238987    3.237354    1.000000    1.000000    1.000000    3.600226    3.632562    3.126251
91    91    1527260404192687761    3.274189    3.238885    3.234403    1.000000    1.000000    1.000000    3.595175    3.632513    3.141213
92    92    1527260404501944312    3.273747    3.238751    3.233561    1.000000    1.000000    1.000000    3.624415    3.695027    6.281092
93    93    1527260404810534198    3.273390    3.238790    3.240547    1.000000    1.000000    1.000000    3.619553    3.695686    3.172000
94    94    1527260405119409333    3.273009    3.238856    3.237554    1.000000    1.000000    1.000000    3.614434    3.695925    3.138517
95    95    1527260405428884967    3.272569    3.238784    3.231272    1.000000    1.000000    1.000000    3.609175    3.633693    3.115906
96    96    1527260405738288017    3.272145    3.238681    3.232030    1.000000    1.000000    1.000000    3.604077    3.633991    3.120719
97    97    1527260406047465568    3.271756    3.238673    3.234387    1.000000    1.000000    1.000000    3.599185    3.634382    3.130159
98    98    1527260406356707703    3.271367    3.238612    3.233712    1.000000    1.000000    1.000000    3.626165    3.696855    6.239438
99    99    1527260406665557671    3.271028    3.238522    3.237818    1.000000    1.000000    1.000000    3.621196    3.697102    3.134389
100    100    1527260406985234654    3.269550    3.236220    3.128158    1.000000    1.000000    1.000000    3.615032    3.694499    3.025567
101    101    1527260407303623849    3.268236    3.234333    3.140810    1.000000    1.000000    1.000000    3.609492    3.630949    3.071935
102    102    1527260407621627961    3.266989    3.232301    3.144613    1.000000    1.000000    1.000000    3.603817    3.629444    3.046907
103    103    1527260407940237280    3.265705    3.230250    3.138640    1.000000    1.000000    1.000000    3.628269    3.689739    6.047861
104    104    1527260408258593183    3.264472    3.228327    3.141139    1.000000    1.000000    1.000000    3.622336    3.687643    3.028855
105    105    1527260408577016002    3.263257    3.226237    3.140478    1.000000    1.000000    1.000000    3.616440    3.684923    3.020851
106    106    1527260408895038781    3.262105    3.224227    3.144429    1.000000    1.000000    1.000000    3.610835    3.682659    3.038361
107    107    1527260409213540517    3.260928    3.222246    3.139700    1.000000    1.000000    1.000000    3.605368    3.618565    3.042344
108    108    1527260409532251544    3.259752    3.220086    3.137639    1.000000    1.000000    1.000000    3.628692    3.677992    6.052411
109    109    1527260409850756196    3.258619    3.218114    3.139672    1.000000    1.000000    1.000000    3.622794    3.674660    3.003589
110    110    1527260410168548309    3.257576    3.216156    3.146711    1.000000    1.000000    1.000000    3.617255    3.671560    3.028920
111    111    1527260410486611004    3.256526    3.214227    3.144034    1.000000    1.000000    1.000000    3.611843    3.669061    3.032028
112    112    1527260410804933074    3.255471    3.212188    3.141472    1.000000    1.000000    1.000000    3.606396    3.666120    3.017837
113    113    1527260411123449143    3.254417    3.210239    3.139559    1.000000    1.000000    1.000000    3.628899    3.663784    6.081254
114    114    1527260411441599255    3.253415    3.208275    3.143170    1.000000    1.000000    1.000000    3.623886    3.662054    3.071927
115    115    1527260411759752242    3.252432    3.206282    3.143142    1.000000    1.000000    1.000000    3.618670    3.659607    3.039205
116    116    1527260412077853812    3.251470    3.204366    3.143650    1.000000    1.000000    1.000000    3.613266    3.656674    3.007278
117    117    1527260412395932632    3.250527    3.202392    3.143875    1.000000    1.000000    1.000000    3.608183    3.653755    3.033251
118    118    1527260412714066369    3.249596    3.200438    3.143332    1.000000    1.000000    1.000000    3.629147    3.711571    6.021248
119    119    1527260413032108023    3.248689    3.198533    3.144242    1.000000    1.000000    1.000000    3.624148    3.647730    3.048607
120    120    1527260413350363051    3.247779    3.196576    3.142134    1.000000    1.000000    1.000000    3.619307    3.645965    3.057425
121    121    1527260413668472038    3.246896    3.194668    3.143577    1.000000    1.000000    1.000000    3.614617    3.644402    3.065365
122    122    1527260413986564692    3.246030    3.192745    3.143738    1.000000    1.000000    1.000000    3.609608    3.641946    3.017866
123    123    1527260414304793512    3.245167    3.190831    3.142393    1.000000    1.000000    1.000000    3.629414    3.699772    5.987836
124    124    1527260414622989790    3.244321    3.188895    3.142714    1.000000    1.000000    1.000000    3.624186    3.696701    2.996380
125    125    1527260414941322151    3.243478    3.186936    3.141371    1.000000    1.000000    1.000000    3.619283    3.632193    3.025812
126    126    1527260415259496846    3.242661    3.185094    3.142928    1.000000    1.000000    1.000000    3.614547    3.629901    3.036351
127    127    1527260415577549458    3.241867    3.183160    3.144134    1.000000    1.000000    1.000000    3.610131    3.627960    3.066251
128    128    1527260415895814820    3.241069    3.181224    3.142032    1.000000    1.000000    1.000000    3.630296    3.688306    6.131933
129    129    1527260416213837349    3.240303    3.179403    3.144431    1.000000    1.000000    1.000000    3.625556    3.686134    3.032427
130    130    1527260416531711378    3.239561    3.177473    3.145900    1.000000    1.000000    1.000000    3.620839    3.683609    3.025406
131    131    1527260416850048197    3.238793    3.175541    3.141327    1.000000    1.000000    1.000000    3.616350    3.620418    3.046123
132    132    1527260417168519100    3.238027    3.173543    3.140004    1.000000    1.000000    1.000000    3.611769    3.618079    3.025554
133    133    1527260417486845711    3.237285    3.171626    3.141428    1.000000    1.000000    1.000000    3.630805    3.677548    6.087088
134    134    1527260417804661991    3.236593    3.169778    3.146472    1.000000    1.000000    1.000000    3.626503    3.675402    3.066227
135    135    1527260418122471145    3.235912    3.167953    3.146542    1.000000    1.000000    1.000000    3.622052    3.672700    3.037792
136    136    1527260418440771215    3.235203    3.166115    3.141690    1.000000    1.000000    1.000000    3.617578    3.609642    3.026895
137    137    1527260418759389575    3.234482    3.164119    3.138551    1.000000    1.000000    1.000000    3.635577    3.667608    6.027691
138    138    1527260419077711895    3.233793    3.162176    3.141470    1.000000    1.000000    1.000000    3.631015    3.665170    3.019625
139    139    1527260419396156839    3.233105    3.160249    3.140260    1.000000    1.000000    1.000000    3.626713    3.663465    3.046002
140    140    1527260419714521159    3.232433    3.158358    3.141056    1.000000    1.000000    1.000000    3.622659    3.662039    3.071343
141    141    1527260420032743812    3.231781    3.156554    3.142454    1.000000    1.000000    1.000000    3.618681    3.660379    3.073370
142    142    1527260420351268673    3.231117    3.154709    3.139472    1.000000    1.000000    1.000000    3.636188    3.657291    6.051192
143    143    1527260420669892825    3.230455    3.152713    3.138494    1.000000    1.000000    1.000000    3.631729    3.653775    3.012273
144    144    1527260420988247186    3.229822    3.150829    3.141154    1.000000    1.000000    1.000000    3.627353    3.650984    3.014725
145    145    1527260421305909924    3.229247    3.149204    3.147993    1.000000    1.000000    1.000000    3.623255    3.649269    3.044002
146    146    1527260421623895912    3.228657    3.147503    3.144793    1.000000    1.000000    1.000000    3.619216    3.647469    3.045037
147    147    1527260421941823649    3.228079    3.145770    3.145369    1.000000    1.000000    1.000000    3.636631    3.707201    6.130616
148    148    1527260422260113177    3.227485    3.143981    3.141794    1.000000    1.000000    1.000000    3.632609    3.644873    3.053226
149    149    1527260422579065037    3.226852    3.141985    3.135269    1.000000    1.000000    1.000000    3.628353    3.642103    3.012345
150    150    1527260422897115274    3.226290    3.142306    3.144157    1.000000    1.000000    1.000000    3.624330    3.642379    3.036259
151    151    1527260423215330469    3.225724    3.142340    3.142527    1.000000    1.000000    1.000000    3.620253    3.641360    3.020651
152    152    1527260423533681955    3.225157    3.142272    3.141182    1.000000    1.000000    1.000000    3.636611    3.701587    6.057870
153    153    1527260423852012233    3.224599    3.142327    3.141391    1.000000    1.000000    1.000000    3.632658    3.641441    3.043506
154    154    1527260424170114303    3.224063    3.142377    3.143645    1.000000    1.000000    1.000000    3.628945    3.642304    3.071549
155    155    1527260424488601289    3.223509    3.142365    3.139846    1.000000    1.000000    1.000000    3.625066    3.642674    3.039452
156    156    1527260424806671401    3.222989    3.142355    3.143961    1.000000    1.000000    1.000000    3.621056    3.642124    3.010924
157    157    1527260425125084179    3.222454    3.142373    3.140577    1.000000    1.000000    1.000000    3.636824    3.702299    6.049226
158    158    1527260425443599290    3.221919    3.142411    3.139568    1.000000    1.000000    1.000000    3.632935    3.641852    3.034245
159    159    1527260425761710777    3.221417    3.142489    3.143552    1.000000    1.000000    1.000000    3.629128    3.642566    3.038479
160    160    1527260426079878805    3.220918    3.142415    3.142993    1.000000    1.000000    1.000000    3.625577    3.643398    3.071255
161    161    1527260426398264375    3.220411    3.142351    3.140846    1.000000    1.000000    1.000000    3.621879    3.643570    3.041272
162    162    1527260426716700861    3.219908    3.142328    3.140344    1.000000    1.000000    1.000000    3.636933    3.703548    6.015083
163    163    1527260427034964722    3.219421    3.142378    3.142047    1.000000    1.000000    1.000000    3.633077    3.642275    3.019799
164    164    1527260427352964751    3.218957    3.142408    3.144654    1.000000    1.000000    1.000000    3.629226    3.641089    3.012314
165    165    1527260427671332196    3.218476    3.142366    3.141025    1.000000    1.000000    1.000000    3.625390    3.640453    3.007808
166    166    1527260427989941181    3.217986    3.142265    3.138643    1.000000    1.000000    1.000000    3.621727    3.640863    3.028750
167    167    1527260428307732711    3.217552    3.142322    3.146717    1.000000    1.000000    1.000000    3.636970    3.702645    6.126120
168    168    1527260428626069572    3.217090    3.142282    3.141326    1.000000    1.000000    1.000000    3.633307    3.642882    3.032530
169    169    1527260428944398392    3.216635    3.142225    3.141406    1.000000    1.000000    1.000000    3.629525    3.642005    3.005314
170    170    1527260429262310004    3.216209    3.142293    3.145528    1.000000    1.000000    1.000000    3.625768    3.640895    3.001268
171    171    1527260429581087823    3.215737    3.142161    3.136981    1.000000    1.000000    1.000000    3.640093    3.700248    6.029325
172    172    1527260429898799185    3.215334    3.142236    3.147511    1.000000    1.000000    1.000000    3.636624    3.700959    3.052629
173    173    1527260430216938464    3.214911    3.142254    3.143277    1.000000    1.000000    1.000000    3.633117    3.642008    3.039989
174    174    1527260430535533700    3.214465    3.142175    3.138779    1.000000    1.000000    1.000000    3.629576    3.642626    3.028043
175    175    1527260430853873561    3.214040    3.142174    3.141297    1.000000    1.000000    1.000000    3.625997    3.642386    3.013848
176    176    1527260431172124631    3.213625    3.142159    3.142173    1.000000    1.000000    1.000000    3.640013    3.702690    6.051694
177    177    1527260431490303159    3.213218    3.142134    3.142890    1.000000    1.000000    1.000000    3.636436    3.701707    3.017353
178    178    1527260431808716979    3.212803    3.142104    3.140567    1.000000    1.000000    1.000000    3.633058    3.639969    3.045389
179    179    1527260432127093381    3.212395    3.142035    3.140936    1.000000    1.000000    1.000000    3.629736    3.640273    3.048310
180    180    1527260432445256952    3.212003    3.141977    3.143037    1.000000    1.000000    1.000000    3.626507    3.640911    3.057886
181    181    1527260432763904395    3.211589    3.141916    3.138265    1.000000    1.000000    1.000000    3.640163    3.701149    6.055084
182    182    1527260433082268965    3.211194    3.141937    3.141053    1.000000    1.000000    1.000000    3.636645    3.700850    3.010388
183    183    1527260433400275285    3.210825    3.142000    3.144592    1.000000    1.000000    1.000000    3.633260    3.639647    3.026808
184    184    1527260433718644938    3.210439    3.141891    3.141003    1.000000    1.000000    1.000000    3.629914    3.638854    3.027575
185    185    1527260434036599176    3.210081    3.141862    3.145107    1.000000    1.000000    1.000000    3.626563    3.638478    3.019243
186    186    1527260434355179203    3.209692    3.141807    3.138929    1.000000    1.000000    1.000000    3.640042    3.699815    6.091515
187    187    1527260434673444523    3.209324    3.141877    3.142033    1.000000    1.000000    1.000000    3.637003    3.640829    3.080794
188    188    1527260434991971384    3.208946    3.141836    3.139453    1.000000    1.000000    1.000000    3.633465    3.640083    2.982744
189    189    1527260435310518869    3.208571    3.141816    3.139249    1.000000    1.000000    1.000000    3.630050    3.639128    2.998529
190    190    1527260435628881606    3.208210    3.141817    3.141071    1.000000    1.000000    1.000000    3.626817    3.638213    3.025558
191    191    1527260435947619799    3.207833    3.141715    3.137371    1.000000    1.000000    1.000000    3.639751    3.697920    6.055522
192    192    1527260436265773203    3.207491    3.141788    3.143138    1.000000    1.000000    1.000000    3.636590    3.637706    3.041951
193    193    1527260436584071189    3.207145    3.141853    3.141710    1.000000    1.000000    1.000000    3.633526    3.638561    3.054380
194    194    1527260436901872760    3.206828    3.141962    3.146618    1.000000    1.000000    1.000000    3.630506    3.639400    3.055661
195    195    1527260437220445871    3.206475    3.141782    3.138997    1.000000    1.000000    1.000000    3.627292    3.638761    3.013782
196    196    1527260437538678316    3.206143    3.141733    3.142357    1.000000    1.000000    1.000000    3.639909    3.699108    6.063448
197    197    1527260437856607261    3.205830    3.141733    3.145357    1.000000    1.000000    1.000000    3.636789    3.637244    3.033829
198    198    1527260438174990998    3.205497    3.141714    3.140864    1.000000    1.000000    1.000000    3.633775    3.637158    3.049113
199    199    1527260438493109318    3.205181    3.141879    3.143484    1.000000    1.000000    1.000000    3.630873    3.638234    3.064536
200    200    1527260438809546976    3.204954    3.142197    3.160180    1.000000    1.000000    1.000000    3.628172    3.639475    3.095589
201    201    1527260439124268554    3.204816    3.142887    3.177412    1.000000    1.000000    1.000000    3.640690    3.701224    6.135156
202    202    1527260439439579465    3.204650    3.143488    3.171473    1.000000    1.000000    1.000000    3.637714    3.641004    3.042790
203    203    1527260439754390294    3.204511    3.144184    3.176511    1.000000    1.000000    1.000000    3.634866    3.641497    3.061702
204    204    1527260440069321872    3.204367    3.144811    3.175293    1.000000    1.000000    1.000000    3.632031    3.641362    3.059026
205    205    1527260440384315825    3.204222    3.145502    3.174664    1.000000    1.000000    1.000000    3.629158    3.641619    3.045741
206    206    1527260440699200153    3.204083    3.146132    3.175769    1.000000    1.000000    1.000000    3.641424    3.703857    6.145723
207    207    1527260441013953190    3.203952    3.146857    3.177094    1.000000    1.000000    1.000000    3.638805    3.644917    3.101209
208    208    1527260441329031143    3.203806    3.147538    3.173818    1.000000    1.000000    1.000000    3.635981    3.645445    3.054206
209    209    1527260441644016305    3.203667    3.148158    3.174753    1.000000    1.000000    1.000000    3.633252    3.646149    3.067960
210    210    1527260441959193007    3.203519    3.148751    3.172823    1.000000    1.000000    1.000000    3.630491    3.645960    3.056267
211    211    1527260442274278210    3.203377    3.149405    3.173745    1.000000    1.000000    1.000000    3.642372    3.707307    6.125984
212    212    1527260442589890870    3.203212    3.149965    3.168441    1.000000    1.000000    1.000000    3.639612    3.648156    3.060818
213    213    1527260442904579949    3.203092    3.150675    3.177740    1.000000    1.000000    1.000000    3.636988    3.649541    3.082503
214    214    1527260443219351778    3.202969    3.151316    3.176904    1.000000    1.000000    1.000000    3.634486    3.651480    3.103512
215    215    1527260443534888646    3.202811    3.151878    3.169202    1.000000    1.000000    1.000000    3.631792    3.652604    3.058562
216    216    1527260443849797349    3.202684    3.152614    3.175524    1.000000    1.000000    1.000000    3.643346    3.714085    6.117830
217    217    1527260444164777802    3.202555    3.153173    3.174800    1.000000    1.000000    1.000000    3.640671    3.652856    3.065165
218    218    1527260444479878880    3.202422    3.153816    3.173585    1.000000    1.000000    1.000000    3.637956    3.653361    3.051567
219    219    1527260444795184416    3.202280    3.154418    3.171527    1.000000    1.000000    1.000000    3.635269    3.654421    3.052392
220    220    1527260445110172536    3.202154    3.155000    3.174723    1.000000    1.000000    1.000000    3.632672    3.655834    3.066293
221    221    1527260445424930073    3.202040    3.155800    3.177049    1.000000    1.000000    1.000000    3.644219    3.658148    6.176157
222    222    1527260445739997817    3.201913    3.156327    3.173921    1.000000    1.000000    1.000000    3.641673    3.658823    3.081455
223    223    1527260446054761479    3.201801    3.157000    3.176987    1.000000    1.000000    1.000000    3.639002    3.659111    3.047842
224    224    1527260446370040890    3.201666    3.157661    3.171790    1.000000    1.000000    1.000000    3.636446    3.660065    3.069347
225    225    1527260446685220801    3.201537    3.158291    3.172791    1.000000    1.000000    1.000000    3.633891    3.661196    3.064180
226    226    1527260447000649586    3.201398    3.158854    3.170288    1.000000    1.000000    1.000000    3.631327    3.601102    3.057486
227    227    1527260447315777331    3.201274    3.159463    3.173316    1.000000    1.000000    1.000000    3.642448    3.663489    6.144753
228    228    1527260447630680451    3.201161    3.160164    3.175580    1.000000    1.000000    1.000000    3.640047    3.664657    3.097162
229    229    1527260447945423946    3.201056    3.160890    3.177190    1.000000    1.000000    1.000000    3.637649    3.665679    3.092547
230    230    1527260448260054775    3.200957    3.161596    3.178328    1.000000    1.000000    1.000000    3.635126    3.665837    3.059017
231    231    1527260448575116812    3.200839    3.162313    3.173978    1.000000    1.000000    1.000000    3.632587    3.605436    3.051091
232    232    1527260448889986098    3.200732    3.163012    3.175921    1.000000    1.000000    1.000000    3.643385    3.667685    6.128908
233    233    1527260449204441428    3.200643    3.163723    3.180102    1.000000    1.000000    1.000000    3.640864    3.668434    3.057255
234    234    1527260449519502547    3.200529    3.164385    3.173987    1.000000    1.000000    1.000000    3.638424    3.669460    3.072302
235    235    1527260449833950752    3.200442    3.165087    3.180174    1.000000    1.000000    1.000000    3.636182    3.671463    3.112579
236    236    1527260450148569706    3.200348    3.165881    3.178448    1.000000    1.000000    1.000000    3.633858    3.611047    3.089223
237    237    1527260450463657742    3.200235    3.166518    3.173716    1.000000    1.000000    1.000000    3.644377    3.671734    6.116662
238    238    1527260450778490237    3.200134    3.167259    3.176292    1.000000    1.000000    1.000000    3.641929    3.673506    3.063531
239    239    1527260451093717898    3.200018    3.167926    3.172310    1.000000    1.000000    1.000000    3.639468    3.674804    3.056420
240    240    1527260451408511060    3.199920    3.168642    3.176689    1.000000    1.000000    1.000000    3.637006    3.675447    3.050428
241    241    1527260451723634138    3.199809    3.169368    3.173363    1.000000    1.000000    1.000000    3.634572    3.614925    3.052890
